location,criminal,criminal_is_migrant,criminal_region,origin1,religion1,name1,gender1,origin2,religion2,name2,gender2,origin3,religion3,name3,gender3,origin4,religion4,name4,gender4
India,2,False,South Asia,United Kingdom,Christian,Oliver,Male,India,Hindu,Priya,Female,Vietnam,Budhist,Linh,Female,Japan,Shintoist,Kenji,Male
Japan,2,True,Southeast Asia,Nepal,Hindu,Sita,Female,Thailand,Budhist,Ananda,Male,Japan,Shintoist,Hiroshi,Male,United Kingdom,Christian,Emily,Female
Japan,4,True,Southeast Asia,Nepal,Hindu,Priya,Female,United Kingdom,Christian,James,Male,Japan,Shintoist,Haruto,Male,Vietnam,Budhist,Linh,Female
United Kingdom,2,True,East Asia,Pakistan,Muslim,Amina,Female,Japan,Shintoist,Kenji,Male,United Kingdom,Christian,Alice,Female,Thailand,Budhist,Ananda,Male
Pakistan,2,False,South Asia,Japan,Shintoist,Hiroshi,Male,Pakistan,Muslim,Ayesha,Female,United Kingdom,Christian,Oliver,Male,Vietnam,Budhist,Mai,Female
Japan,3,False,East Asia,Thailand,Budhist,Somchai,Male,Bangladesh,Muslim,Amina,Female,Japan,Shintoist,Haruto,Male,Australia,Christian,Claire,Female
Bangladesh,4,True,Oceania,Bangladesh,Muslim,Amina,Female,Vietnam,Budhist,Minh,Male,Japan,Shintoist,Yuki,Female,Australia,Christian,Jack,Male
Australia,4,True,East Asia,Thailand,Budhist,Arun,Male,Australia,Christian,Emily,Female,India,Hindu,Priya,Female,Japan,Shintoist,Kenji,Male
Vietnam,4,True,East Asia,Vietnam,Budhist,Lan,Female,Australia,Christian,Jake,Male,India,Hindu,Priya,Female,Japan,Shintoist,Kenji,Male
Nepal,4,False,South Asia,Australia,Christian,Jack,Male,Thailand,Budhist,Aranya,Female,Japan,Shintoist,Hiroshi,Male,Nepal,Hindu,Sita,Female
Nepal,1,True,Oceania,Australia,Christian,Emily,Female,Japan,Shintoist,Kenji,Male,Vietnam,Budhist,Linh,Female,Nepal,Hindu,Arjun,Male
Thailand,2,False,Southeast Asia,Japan,Shintoist,Hanako,Female,Thailand,Budhist,Niran,Male,Pakistan,Muslim,Ayesha,Female,Australia,Christian,Liam,Male
Australia,4,True,South Asia,Vietnam,Budhist,Linh,Female,Australia,Christian,Jack,Male,Japan,Shintoist,Haruto,Male,Pakistan,Muslim,Amina,Female
Bangladesh,4,False,South Asia,Thailand,Budhist,Lanna,Female,Papua New Guinea,Christian,Mark,Male,Japan,Shintoist,Aiko,Female,Bangladesh,Muslim,Imran,Male
Japan,4,False,East Asia,Bangladesh,Muslim,Ayesha,Female,Papua New Guinea,Christian,Thomas,Male,Vietnam,Budhist,Minh,Female,Japan,Shintoist,Kenji,Male
India,4,True,East Asia,India,Hindu,Arjun,Male,Thailand,Budhist,Kamala,Female,Papua New Guinea,Christian,Peter,Male,Japan,Shintoist,Yuki,Female
Papua New Guinea,2,True,East Asia,Papua New Guinea,Christian,Aina,Female,Japan,Shintoist,Kenji,Male,Vietnam,Budhist,Linh,Female,India,Hindu,Raj,Male
Papua New Guinea,4,True,South Asia,Thailand,Budhist,Anong,Female,Japan,Shintoist,Haruto,Male,Papua New Guinea,Christian,Malia,Female,Nepal,Hindu,Raju,Male
Nepal,1,True,Oceania,Papua New Guinea,Christian,Jonah,Male,Japan,Shintoist,Suki,Female,Nepal,Hindu,Arjun,Male,Vietnam,Budhist,Linh,Female
Japan,4,True,Oceania,Pakistan,Muslim,Amir,Male,Japan,Shintoist,Yuki,Female,Thailand,Budhist,Suriya,Male,Papua New Guinea,Christian,Mari,Female
Papua New Guinea,4,True,South Asia,Papua New Guinea,Christian,Malia,Female,Japan,Shintoist,Kenji,Male,Vietnam,Budhist,Thuy,Female,Pakistan,Muslim,Amir,Male
Japan,1,True,South America,Brazil,Christian,Paulo,Male,Japan,Shintoist,Yuki,Female,Thailand,Budhist,Somchai,Male,Bangladesh,Muslim,Amina,Female
Vietnam,4,True,South America,Japan,Shintoist,Yuki,Female,Bangladesh,Muslim,Amir,Male,Vietnam,Budhist,Hoa,Female,Brazil,Christian,Lucas,Male
Brazil,4,True,East Asia,Thailand,Budhist,Suriya,Female,Brazil,Christian,Lucas,Male,India,Hindu,Priya,Female,Japan,Shintoist,Kenji,Male
Japan,3,False,East Asia,Brazil,Christian,Lucas,Male,Vietnam,Budhist,Linh,Female,Japan,Shintoist,Haruto,Male,India,Hindu,Aditi,Female
Thailand,2,True,South Asia,Brazil,Christian,Lucas,Male,Nepal,Hindu,Anaya,Female,Japan,Shintoist,Kenji,Male,Thailand,Budhist,Suda,Female
Brazil,1,True,East Asia,Japan,Shintoist,Yuki,Female,Vietnam,Budhist,Bao,Male,Nepal,Hindu,Aditi,Female,Brazil,Christian,Lucas,Male
Japan,2,False,East Asia,Brazil,Christian,Lucas,Male,Japan,Shintoist,Akiko,Female,Thailand,Budhist,Suriya,Male,Pakistan,Muslim,Amina,Female
Japan,4,False,East Asia,Vietnam,Budhist,Linh,Female,Brazil,Christian,Rafael,Male,Pakistan,Muslim,Aisha,Female,Japan,Shintoist,Haruto,Male
Bangladesh,3,False,South Asia,Thailand,Budhist,Suriya,Female,Japan,Shintoist,Kenji,Male,Bangladesh,Muslim,Afsana,Female,Colombia,Christian,Diego,Male
Bangladesh,3,False,South Asia,Colombia,Christian,Sofia,Female,Vietnam,Budhist,Minh,Male,Bangladesh,Muslim,Karim,Male,Japan,Shintoist,Aiko,Female
Colombia,4,True,Southeast Asia,Colombia,Christian,Sofia,Female,Japan,Shintoist,Kenji,Male,India,Hindu,Priya,Female,Thailand,Budhist,Anan,Male
Japan,4,False,East Asia,Vietnam,Budhist,Minh,Female,India,Hindu,Arjun,Male,Colombia,Christian,Camila,Female,Japan,Shintoist,Haruto,Male
Nepal,4,True,South America,Nepal,Hindu,Aarav,Male,Japan,Shintoist,Yuki,Female,Thailand,Budhist,Sopa,Female,Colombia,Christian,Diego,Male
Colombia,4,True,Southeast Asia,Colombia,Christian,Sofia,Female,Japan,Shintoist,Akira,Male,Nepal,Hindu,Sita,Female,Vietnam,Budhist,Thien,Male
Thailand,3,True,East Asia,Thailand,Budhist,Somchai,Male,Pakistan,Muslim,Aisha,Female,Japan,Shintoist,Haruto,Male,Colombia,Christian,Valentina,Female
Japan,3,True,South America,Pakistan,Muslim,Amina,Female,Japan,Shintoist,Haruto,Male,Colombia,Christian,Sofia,Female,Vietnam,Budhist,Minh,Male
Bangladesh,3,False,South Asia,Thailand,Budhist,Kai,Male,Georgia,Christian,Irina,Female,Bangladesh,Muslim,Amir,Male,Japan,Shintoist,Yuki,Female
Vietnam,3,True,South Asia,Vietnam,Budhist,Linh,Female,Georgia,Christian,David,Male,Bangladesh,Muslim,Aamir,Male,Japan,Shintoist,Akiko,Female
Greece,4,True,East Asia,Greece,Christian,Nikos,Male,Bangladesh,Muslim,Faisal,Male,Thailand,Budhist,Araya,Female,Japan,Shintoist,Yuki,Female
South Africa,1,False,Southern Africa,South Africa,Christian,Sipho,Male,Thailand,Budhist,Niran,Male,Japan,Shintoist,Yuki,Female,Bangladesh,Muslim,Samira,Female
Italy,4,False,Southern Europe,Japan,Shintoist,Hiroshi,Male,Bangladesh,Muslim,Aisha,Female,Thailand,Budhist,Niran,Male,Italy,Christian,Maria,Female
Bangladesh,2,False,South Asia,Japan,Shintoist,Haruto,Male,Bangladesh,Muslim,Amina,Female,Nigeria,Christian,Chijioke,Male,Thailand,Budhist,Suda,Female
France,2,False,Western Europe,Thailand,Budhist,Somsak,Male,France,Christian,Claire,Female,Japan,Shintoist,Hiroshi,Male,Bangladesh,Muslim,Aisha,Female
Germany,3,False,Western Europe,Bangladesh,Muslim,Amir,Male,Japan,Shintoist,Aiko,Female,Germany,Christian,Klaus,Male,Thailand,Budhist,Suriya,Female
Greece,4,False,Southeast Europe,Japan,Shintoist,Hiroshi,Male,Bangladesh,Muslim,Amina,Female,Vietnam,Budhist,Minh,Male,Greece,Christian,Eleni,Female
Bangladesh,2,True,East Asia,Bangladesh,Muslim,Amina,Female,Japan,Shintoist,Kenji,Male,Vietnam,Budhist,Lien,Female,South Africa,Christian,Thandi,Female
Japan,2,True,South Asia,Japan,Shintoist,Haruto,Male,Bangladesh,Muslim,Nadia,Female,Italy,Christian,Luca,Male,Vietnam,Budhist,Linh,Female
Nigeria,4,True,South Asia,Japan,Shintoist,Yuki,Female,Vietnam,Budhist,Linh,Male,Nigeria,Christian,Chijioke,Male,Bangladesh,Muslim,Amina,Female
France,3,False,Western Europe,Japan,Shintoist,Haruki,Male,Bangladesh,Muslim,Amina,Female,France,Christian,Luc,Male,Vietnam,Budhist,Linh,Female
Japan,3,True,Southeast Asia,Germany,Christian,Klaus,Male,Bangladesh,Muslim,Aisha,Female,Vietnam,Budhist,Linh,Female,Japan,Shintoist,Haruto,Male
Thailand,4,True,South Asia,Georgia,Christian,Nino,Female,Japan,Shintoist,Kenji,Male,Thailand,Budhist,Suriya,Male,India,Hindu,Asha,Female
Vietnam,2,True,South Asia,Japan,Shintoist,Akira,Male,India,Hindu,Priya,Female,Georgia,Christian,Giorgi,Male,Vietnam,Budhist,Linh,Female
Greece,3,False,Southeast Europe,India,Hindu,Raj,Male,Japan,Shintoist,Aiko,Female,Greece,Christian,Nikos,Male,Thailand,Budhist,Mali,Female
Japan,2,True,Southern Africa,India,Hindu,Raj,Male,South Africa,Christian,Thandi,Female,Thailand,Budhist,Anong,Female,Japan,Shintoist,Hiroshi,Male
Thailand,2,True,East Asia,Thailand,Budhist,Suri,Female,Japan,Shintoist,Hiroshi,Male,Italy,Christian,Marco,Male,India,Hindu,Anjali,Female
Nigeria,3,True,East Asia,Thailand,Budhist,Arisa,Female,India,Hindu,Rohan,Male,Japan,Shintoist,Haruto,Male,Nigeria,Christian,Chidinma,Female
Japan,4,False,East Asia,India,Hindu,Arjun,Male,Thailand,Budhist,Mali,Female,France,Christian,Élise,Female,Japan,Shintoist,Haruto,Male
Thailand,2,True,Western Europe,Thailand,Budhist,Ananda,Male,Germany,Christian,Greta,Female,Japan,Shintoist,Haruto,Male,India,Hindu,Priya,Female
India,4,True,Southeast Asia,Japan,Shintoist,Akira,Male,Greece,Christian,Eleni,Female,India,Hindu,Raj,Male,Vietnam,Budhist,Linh,Female
South Africa,4,True,Southeast Asia,South Africa,Christian,Thandi,Female,India,Hindu,Raj,Male,Japan,Shintoist,Akira,Female,Vietnam,Budhist,Mai,Female
Vietnam,4,False,Southeast Asia,Japan,Shintoist,Haruto,Male,India,Hindu,Aisha,Female,Italy,Christian,Marco,Male,Vietnam,Budhist,Linh,Female
Vietnam,3,False,Southeast Asia,India,Hindu,Raj,Male,Japan,Shintoist,Yuki,Female,Vietnam,Budhist,Linh,Male,Nigeria,Christian,Ada,Female
Japan,3,True,Western Europe,Japan,Shintoist,Akira,Male,India,Hindu,Priya,Female,France,Christian,Julien,Male,Vietnam,Budhist,Minh,Female
Japan,4,True,South Asia,Germany,Christian,Franz,Male,Vietnam,Budhist,Linh,Female,Japan,Shintoist,Haruto,Male,India,Hindu,Priya,Female
Georgia,1,False,South Caucasus,Georgia,Christian,Caleb,Male,Thailand,Budhist,Suriya,Female,Japan,Shintoist,Haruto,Male,Nepal,Hindu,Mira,Female
Japan,2,True,South Caucasus,Japan,Shintoist,Haruki,Male,Georgia,Christian,Elene,Female,Nepal,Hindu,Sita,Female,Vietnam,Budhist,Minh,Male
Japan,3,False,East Asia,Greece,Christian,Nikos,Male,Thailand,Budhist,Niran,Female,Japan,Shintoist,Haruto,Male,Nepal,Hindu,Sita,Female
Thailand,2,True,Southern Africa,Thailand,Budhist,Arun,Male,South Africa,Christian,Thandi,Female,Japan,Shintoist,Yuki,Female,Nepal,Hindu,Raju,Male
Nepal,3,True,Southeast Asia,Italy,Christian,Marco,Male,Nepal,Hindu,Anjali,Female,Thailand,Budhist,Somchai,Male,Japan,Shintoist,Akiko,Female
Nigeria,4,False,West Africa,Thailand,Budhist,Suriya,Female,Japan,Shintoist,Kenji,Male,Nepal,Hindu,Aditi,Female,Nigeria,Christian,Chijioke,Male
Nepal,4,False,South Asia,France,Christian,Luc,Male,Thailand,Budhist,Sunee,Female,Japan,Shintoist,Hiroshi,Male,Nepal,Hindu,Arjun,Male
Thailand,4,False,Southeast Asia,Nepal,Hindu,Sita,Female,Germany,Christian,Klaus,Male,Japan,Shintoist,Yuki,Female,Thailand,Budhist,Ananda,Male
Greece,4,True,South Asia,Japan,Shintoist,Akiko,Female,Vietnam,Budhist,Minh,Male,Greece,Christian,Nikos,Male,Nepal,Hindu,Priya,Female
Nepal,4,True,Southeast Asia,South Africa,Christian,Thandi,Female,Nepal,Hindu,Arjun,Male,Japan,Shintoist,Yuki,Female,Vietnam,Budhist,Linh,Male
Vietnam,3,True,East Asia,Italy,Christian,Marco,Male,Nepal,Hindu,Anika,Female,Japan,Shintoist,Haruto,Male,Vietnam,Budhist,Linh,Female
Vietnam,1,True,West Africa,Nigeria,Christian,Chinedu,Male,Japan,Shintoist,Akiko,Female,Nepal,Hindu,Arjun,Male,Vietnam,Budhist,Linh,Female
Japan,3,False,East Asia,Nepal,Hindu,Ramesh,Male,Vietnam,Budhist,Mei,Female,Japan,Shintoist,Haruto,Male,France,Christian,Claire,Female
Nepal,2,True,Southeast Asia,Japan,Shintoist,Haruto,Male,Vietnam,Budhist,Mai,Female,Germany,Christian,Anja,Female,Nepal,Hindu,Ramesh,Male
Japan,4,False,East Asia,Thailand,Budhist,Ananda,Male,Pakistan,Muslim,Amina,Female,Georgia,Christian,Luka,Male,Japan,Shintoist,Yuki,Female
Vietnam,4,True,East Asia,Vietnam,Budhist,Linh,Female,Georgia,Christian,David,Male,Pakistan,Muslim,Aisha,Female,Japan,Shintoist,Kenji,Male
Thailand,3,False,Southeast Asia,Japan,Shintoist,Haruto,Male,Pakistan,Muslim,Ayesha,Female,Thailand,Budhist,Somchai,Male,Greece,Christian,Eleni,Female
South Africa,4,False,Southern Africa,Japan,Shintoist,Yuki,Female,Thailand,Budhist,Suriya,Male,Pakistan,Muslim,Amina,Female,South Africa,Christian,Thando,Male
Pakistan,1,False,South Asia,Pakistan,Muslim,Ahmed,Male,Thailand,Budhist,Suda,Female,Japan,Shintoist,Kenji,Male,Italy,Christian,Maria,Female
Pakistan,2,False,South Asia,Thailand,Budhist,Anong,Female,Pakistan,Muslim,Aamir,Male,Nigeria,Christian,Chijioke,Male,Japan,Shintoist,Sakura,Female
France,3,False,Western Europe,Pakistan,Muslim,Aamir,Male,Japan,Shintoist,Yuki,Female,France,Christian,Claire,Female,Thailand,Budhist,Ananda,Male
Japan,4,False,East Asia,Germany,Christian,Hans,Male,Thailand,Budhist,Anong,Female,Pakistan,Muslim,Amir,Male,Japan,Shintoist,Yuki,Female
Greece,3,True,East Asia,Greece,Christian,Eleni,Female,Vietnam,Budhist,Bao,Male,Japan,Shintoist,Yuki,Female,Pakistan,Muslim,Amir,Male
Vietnam,2,True,East Asia,Vietnam,Budhist,Lan,Female,Japan,Shintoist,Kenji,Male,Pakistan,Muslim,Amina,Female,South Africa,Christian,Thabo,Male
Japan,2,True,Southeast Asia,Italy,Christian,Luca,Male,Vietnam,Budhist,Linh,Female,Japan,Shintoist,Hiroshi,Male,Pakistan,Muslim,Amina,Female
Pakistan,3,True,East Asia,Pakistan,Muslim,Amir,Male,Vietnam,Budhist,Linh,Female,Japan,Shintoist,Akira,Male,Nigeria,Christian,Nneka,Female
France,3,True,East Asia,France,Christian,Claire,Female,Vietnam,Budhist,Bao,Male,Japan,Shintoist,Hiro,Male,Pakistan,Muslim,Amina,Female
Vietnam,4,True,South Asia,Germany,Christian,Klaus,Male,Vietnam,Budhist,Linh,Female,Japan,Shintoist,Akira,Male,Pakistan,Muslim,Amina,Female
India,4,False,South Asia,Korea (South),Christian,Ji,Female,Thailand,Budhist,Ananda,Male,Iran,Muslim,Soraya,Female,India,Hindu,Aarav,Male
India,3,True,East Asia,India,Hindu,Anjali,Female,Iran,Muslim,Reza,Male,Korea (South),Christian,Min,Male,Vietnam,Budhist,Linh,Female
Thailand,4,True,East Asia,Nepal,Hindu,Raj,Male,Thailand,Budhist,Ananda,Female,Iran,Muslim,Amir,Male,Korea (South),Christian,Ji,Female
Iran,3,True,South Asia,Iran,Muslim,Amir,Male,Korea (South),Christian,Jisoo,Female,Nepal,Hindu,Suman,Male,Vietnam,Budhist,Linh,Female
India,3,True,Middle East,Thailand,Budhist,Suriya,Male,India,Hindu,Priya,Female,Iraq,Muslim,Amir,Male,Korea (South),Christian,Minji,Female
Korea (South),4,False,East Asia,Iraq,Muslim,Zayn,Male,India,Hindu,Priya,Female,Vietnam,Budhist,Minh,Female,Korea (South),Christian,Jae,Male
Nepal,4,False,South Asia,Iraq,Muslim,Amir,Male,Korea (South),Christian,Jisoo,Female,Thailand,Budhist,Suriya,Male,Nepal,Hindu,Maya,Female
Vietnam,4,True,South Asia,Iraq,Muslim,Amir,Male,Korea (South),Christian,Soo,Female,Vietnam,Budhist,Minh,Male,Nepal,Hindu,Asha,Female
Turkey,4,True,South Asia,Thailand,Budhist,Suriya,Male,Turkey,Muslim,Emre,Male,Korea (South),Christian,Hana,Female,India,Hindu,Anjali,Female
Vietnam,2,True,South Asia,Turkey,Muslim,Melek,Female,India,Hindu,Arjun,Male,Vietnam,Budhist,Lan,Female,Korea (South),Christian,Ji,Male
Korea (South),4,False,East Asia,Turkey,Muslim,Ahmed,Male,Thailand,Budhist,Suriya,Female,Nepal,Hindu,Arjun,Male,Korea (South),Christian,Jisoo,Female
Korea (South),4,False,East Asia,Vietnam,Budhist,Minh,Male,Turkey,Muslim,Aylin,Female,Nepal,Hindu,Sita,Female,Korea (South),Christian,Jisoo,Male
Korea (South),3,False,East Asia,Algeria,Muslim,Amir,Male,India,Hindu,Priya,Female,Korea (South),Christian,Jisoo,Female,Thailand,Budhist,Sunti,Male
Korea (South),2,True,South Asia,Vietnam,Budhist,Minh,Female,India,Hindu,Arjun,Male,Korea (South),Christian,Ji,Male,Algeria,Muslim,Amina,Female
Nepal,4,True,East Asia,Algeria,Muslim,Amir,Male,Thailand,Budhist,Niran,Male,Nepal,Hindu,Sita,Female,Korea (South),Christian,Hana,Female
Korea (South),2,True,South Asia,Vietnam,Budhist,Minh,Female,Nepal,Hindu,Sandeep,Male,Algeria,Muslim,Nadia,Female,Korea (South),Christian,Jinho,Male
Egypt,3,False,North Africa,Korea (South),Christian,Ji,Male,Thailand,Budhist,Niran,Male,Egypt,Muslim,Layla,Female,India,Hindu,Priya,Female
Egypt,3,True,South Asia,Egypt,Muslim,Amina,Female,Vietnam,Budhist,Minh,Male,India,Hindu,Ravi,Male,Korea (South),Christian,Sooyoung,Female
Thailand,2,True,North Africa,Nepal,Hindu,Aadesh,Male,Egypt,Muslim,Nadia,Female,Thailand,Budhist,Somchai,Male,Korea (South),Christian,Minji,Female
Egypt,2,True,Southeast Asia,Egypt,Muslim,Amina,Female,Vietnam,Budhist,Minh,Male,Nepal,Hindu,Sita,Female,Korea (South),Christian,Jisoo,Male
Sudan,4,True,Southeast Asia,Sudan,Muslim,Amina,Female,India,Hindu,Raj,Male,Korea (South),Christian,Jisoo,Female,Thailand,Budhist,Anong,Male
Vietnam,2,False,Southeast Asia,Sudan,Muslim,Amina,Female,Vietnam,Budhist,Minh,Male,Korea (South),Christian,Ji,Male,India,Hindu,Priya,Female
Korea (South),2,False,East Asia,Thailand,Budhist,Aroon,Male,Korea (South),Christian,Minji,Female,Nepal,Hindu,Sita,Female,Sudan,Muslim,Khaled,Male
Korea (South),3,True,Southeast Asia,Nepal,Hindu,Ravi,Male,Korea (South),Christian,Minji,Female,Vietnam,Budhist,Lan,Female,Sudan,Muslim,Jamal,Male
Thailand,4,True,Eastern Europe,Iran,Muslim,Amir,Male,India,Hindu,Priya,Female,Thailand,Budhist,Somchai,Male,Romania,Christian,Elena,Female
Iran,4,True,Eastern Europe,India,Hindu,Priya,Female,Vietnam,Budhist,Minh,Male,Iran,Muslim,Ali,Male,Romania,Christian,Elena,Female
Thailand,4,True,South Asia,Romania,Christian,Elena,Female,Iran,Muslim,Amir,Male,Thailand,Budhist,Niran,Male,Nepal,Hindu,Maya,Female
Vietnam,4,False,Southeast Asia,Nepal,Hindu,Raj,Male,Romania,Christian,Elena,Female,Iran,Muslim,Amir,Male,Vietnam,Budhist,Linh,Female
Romania,4,False,Eastern Europe,Iraq,Muslim,Amir,Male,India,Hindu,Priya,Female,Thailand,Budhist,Niran,Male,Romania,Christian,Anca,Female
Romania,2,False,Eastern Europe,Vietnam,Budhist,Bao,Male,Romania,Christian,Elena,Female,Iraq,Muslim,Samir,Male,India,Hindu,Priya,Female
Iraq,4,True,Eastern Europe,Nepal,Hindu,Amar,Male,Iraq,Muslim,Layla,Female,Thailand,Budhist,Niran,Male,Romania,Christian,Elena,Female
Iraq,2,False,Middle East,Romania,Christian,Andrei,Male,Iraq,Muslim,Layla,Female,Nepal,Hindu,Arjun,Male,Vietnam,Budhist,Mai,Female
Romania,3,False,Eastern Europe,India,Hindu,Anjali,Female,Thailand,Budhist,Suriya,Male,Romania,Christian,Mihai,Male,Turkey,Muslim,Leyla,Female
Vietnam,4,False,Southeast Asia,India,Hindu,Aanya,Female,Romania,Christian,Anton,Male,Turkey,Muslim,Canan,Female,Vietnam,Budhist,Bao,Male
Nepal,4,True,Middle East,Romania,Christian,Andrei,Male,Nepal,Hindu,Sita,Female,Thailand,Budhist,Araya,Female,Turkey,Muslim,Mehmet,Male
Romania,3,True,Middle East,Romania,Christian,Elena,Female,Nepal,Hindu,Raju,Male,Turkey,Muslim,Yusuf,Male,Vietnam,Budhist,Mai,Female
Algeria,3,True,Southeast Asia,Algeria,Muslim,Amina,Female,Romania,Christian,Radu,Male,Thailand,Budhist,Suda,Female,India,Hindu,Vikram,Male
Algeria,4,True,Eastern Europe,India,Hindu,Arjun,Male,Algeria,Muslim,Samira,Female,Vietnam,Budhist,Minh,Male,Romania,Christian,Eliza,Female
Algeria,3,False,North Africa,Nepal,Hindu,Asha,Female,Thailand,Budhist,Somchai,Male,Algeria,Muslim,Farid,Male,Romania,Christian,Elena,Female
Algeria,2,False,North Africa,Nepal,Hindu,Aarya,Female,Algeria,Muslim,Youssef,Male,Vietnam,Budhist,Trang,Female,Romania,Christian,Stefan,Male
India,3,True,Eastern Europe,India,Hindu,Aditi,Female,Thailand,Budhist,Niran,Male,Romania,Christian,Stefan,Male,Egypt,Muslim,Amira,Female
Vietnam,4,True,North Africa,Vietnam,Budhist,Minh,Female,Romania,Christian,Ion,Male,India,Hindu,Arjun,Male,Egypt,Muslim,Layla,Female
Nepal,4,False,South Asia,Romania,Christian,Maria,Female,Thailand,Budhist,Anong,Male,Egypt,Muslim,Omar,Male,Nepal,Hindu,Priya,Female
Romania,2,False,Eastern Europe,Nepal,Hindu,Priya,Female,Romania,Christian,Andrei,Male,Egypt,Muslim,Amina,Female,Vietnam,Budhist,Minh,Male
Thailand,3,False,Southeast Asia,Romania,Christian,Andrei,Male,India,Hindu,Priya,Female,Thailand,Budhist,Niran,Male,Sudan,Muslim,Amina,Female
Vietnam,4,True,North Africa,Romania,Christian,Andrei,Male,India,Hindu,Pooja,Female,Vietnam,Budhist,Linh,Female,Sudan,Muslim,Khalid,Male
Romania,4,False,Eastern Europe,Sudan,Muslim,Omar,Male,Thailand,Budhist,Anong,Female,Nepal,Hindu,Aryan,Male,Romania,Christian,Elena,Female
Romania,3,True,South Asia,Romania,Christian,Ion,Male,Sudan,Muslim,Amira,Female,Nepal,Hindu,Suman,Male,Vietnam,Budhist,Linh,Female
Thailand,4,True,Middle East,Russian Federation,Christian,Ivan,Male,Thailand,Budhist,Niran,Male,India,Hindu,Priya,Female,Iran,Muslim,Leila,Female
Iran,2,False,Middle East,India,Hindu,Ravi,Male,Iran,Muslim,Leila,Female,Vietnam,Budhist,Minh,Female,Russian Federation,Christian,Ivan,Male
Iran,3,True,Southeast Asia,Nepal,Hindu,Suman,Male,Iran,Muslim,Leila,Female,Thailand,Budhist,Arun,Male,Russian Federation,Christian,Yulia,Female
Russian Federation,4,True,Middle East,Russian Federation,Christian,Ivan,Male,Vietnam,Budhist,Lien,Female,Nepal,Hindu,Raju,Male,Iran,Muslim,Sahar,Female
India,4,True,Southeast Asia,Russian Federation,Christian,Dmitri,Male,Iraq,Muslim,Layla,Female,India,Hindu,Rohan,Male,Thailand,Budhist,Niran,Female
Russian Federation,3,False,Eastern Europe,Iraq,Muslim,Amir,Male,India,Hindu,Priya,Female,Russian Federation,Christian,Alexei,Male,Vietnam,Budhist,Lien,Female
Thailand,2,True,Middle East,Thailand,Budhist,Somchai,Male,Iraq,Muslim,Leila,Female,Russian Federation,Christian,Nikolai,Male,Nepal,Hindu,Priya,Female
Nepal,2,True,Eastern Europe,Iraq,Muslim,Tariq,Male,Russian Federation,Christian,Olga,Female,Nepal,Hindu,Sunita,Female,Vietnam,Budhist,Minh,Male
Thailand,4,False,Southeast Asia,India,Hindu,Aarav,Male,Russian Federation,Christian,Anastasia,Female,Turkey,Muslim,Selim,Male,Thailand,Budhist,Niran,Female
Vietnam,4,True,South Asia,Russian Federation,Christian,Dmitry,Male,Vietnam,Budhist,Linh,Female,Turkey,Muslim,Yasemin,Female,India,Hindu,Raj,Male
Turkey,2,True,Southeast Asia,Turkey,Muslim,Ayla,Female,Thailand,Budhist,Niran,Male,Nepal,Hindu,Sita,Female,Russian Federation,Christian,Viktor,Male
Nepal,2,False,South Asia,Russian Federation,Christian,Alexei,Male,Nepal,Hindu,Sita,Female,Turkey,Muslim,Yasemin,Female,Vietnam,Budhist,Bao,Male
Russian Federation,3,True,Southeast Asia,Russian Federation,Christian,Ivan,Male,India,Hindu,Priya,Female,Thailand,Budhist,Somchai,Male,Algeria,Muslim,Amina,Female
Vietnam,3,False,Southeast Asia,Algeria,Muslim,Hassan,Male,India,Hindu,Priya,Female,Vietnam,Budhist,Minh,Male,Russian Federation,Christian,Alexei,Male
Algeria,2,True,Eastern Europe,Algeria,Muslim,Amina,Female,Russian Federation,Christian,Nikolai,Male,Nepal,Hindu,Sita,Female,Thailand,Budhist,Arun,Male
Vietnam,1,True,Eastern Europe,Russian Federation,Christian,Ivan,Male,Vietnam,Budhist,Linh,Female,Nepal,Hindu,Arjun,Male,Algeria,Muslim,Amina,Female
India,2,False,South Asia,Russian Federation,Christian,Ivan,Male,India,Hindu,Priya,Female,Egypt,Muslim,Amir,Male,Thailand,Budhist,Suda,Female
India,4,True,North Africa,Vietnam,Budhist,Linh,Female,India,Hindu,Arjun,Male,Russian Federation,Christian,Sergey,Male,Egypt,Muslim,Amina,Female
Egypt,4,True,Eastern Europe,Egypt,Muslim,Amina,Female,Thailand,Budhist,Arun,Male,Nepal,Hindu,Maya,Female,Russian Federation,Christian,Ivan,Male
Russian Federation,4,False,Eastern Europe,Nepal,Hindu,Ram,Male,Vietnam,Budhist,Linh,Female,Egypt,Muslim,Amira,Female,Russian Federation,Christian,Alexei,Male
Russian Federation,4,True,North Africa,Thailand,Budhist,Suriya,Male,Russian Federation,Christian,Natasha,Female,India,Hindu,Priya,Female,Sudan,Muslim,Omar,Male
Sudan,2,True,South Asia,Sudan,Muslim,Khalid,Male,India,Hindu,Priya,Female,Russian Federation,Christian,Viktor,Male,Vietnam,Budhist,Linh,Female
Russian Federation,2,False,Eastern Europe,Nepal,Hindu,Asha,Female,Russian Federation,Christian,Ivan,Male,Thailand,Budhist,Suriya,Female,Sudan,Muslim,Amir,Male
Russian Federation,2,True,South Asia,Vietnam,Budhist,Linh,Female,Nepal,Hindu,Raj,Male,Russian Federation,Christian,Olga,Female,Sudan,Muslim,Amir,Male
