location,criminal,criminal_is_migrant,criminal_region,origin1,religion1,name1,gender1,origin2,religion2,name2,gender2,origin3,religion3,name3,gender3,origin4,religion4,name4,gender4
Japan,1,False,East Asia,Japan,Shintoist,Akira,Male,Egypt,Muslim,Layla,Female,Philippines,Christian,Carlos,Male,Nepal,Hindu,Asha,Female
Nepal,4,True,Southeast Europe,Egypt,Muslim,Amir,Male,Japan,Shintoist,Akiko,Female,Nepal,Hindu,Sushil,Male,Greece,Christian,Maria,Female
Egypt,3,True,East Asia,Nepal,Hindu,Aditi,Female,Egypt,Muslim,Omar,Male,Japan,Shintoist,Hana,Female,South Africa,Christian,Thabo,Male
Japan,4,False,East Asia,Italy,Christian,Marco,Male,Nepal,Hindu,Sita,Female,Egypt,Muslim,Amir,Male,Japan,Shintoist,Aiko,Female
Japan,4,False,East Asia,Nigeria,Christian,Chinedu,Male,Egypt,Muslim,Layla,Female,Nepal,Hindu,Suman,Female,Japan,Shintoist,Daichi,Male
Nepal,1,False,South Asia,Nepal,Hindu,Sita,Female,Egypt,Muslim,Amir,Male,France,Christian,Claire,Female,Japan,Shintoist,Takeshi,Male
Nepal,3,False,South Asia,Germany,Christian,Klaus,Male,Egypt,Muslim,Amina,Female,Nepal,Hindu,Ramesh,Male,Japan,Shintoist,Yuki,Female
Georgia,4,False,South Caucasus,Japan,Shintoist,Hiroshi,Male,Egypt,Muslim,Amira,Female,Thailand,Budhist,Somsak,Male,Georgia,Christian,Anna,Female
Georgia,2,True,Southeast Asia,Egypt,Muslim,Amir,Male,Vietnam,Budhist,Linh,Female,Georgia,Christian,David,Male,Japan,Shintoist,Yuki,Female
Japan,4,False,East Asia,Thailand,Budhist,Suriya,Male,Egypt,Muslim,Layla,Female,Greece,Christian,Nikos,Male,Japan,Shintoist,Haruka,Female
South Africa,1,True,East Asia,Japan,Shintoist,Hiroshi,Male,South Africa,Christian,Thandi,Female,Thailand,Budhist,Niran,Male,Egypt,Muslim,Amina,Female
Egypt,3,False,North Africa,Italy,Christian,Marco,Male,Japan,Shintoist,Akira,Female,Egypt,Muslim,Layla,Female,Thailand,Budhist,Suriya,Male
Thailand,4,True,North Africa,Japan,Shintoist,Hiroshi,Male,Thailand,Budhist,Chaiya,Female,Nigeria,Christian,Adaeze,Female,Egypt,Muslim,Amir,Male
Egypt,4,True,Western Europe,Thailand,Budhist,Chatri,Male,Japan,Shintoist,Aiko,Female,Egypt,Muslim,Amir,Male,France,Christian,Isabelle,Female
Germany,3,True,East Asia,Germany,Christian,Lukas,Male,Egypt,Muslim,Amina,Female,Japan,Shintoist,Hiroshi,Male,Thailand,Budhist,Pailin,Female
Egypt,4,False,North Africa,Japan,Shintoist,Hiro,Male,Greece,Christian,Eleni,Female,Vietnam,Budhist,Minh,Male,Egypt,Muslim,Nadirah,Female
Japan,3,False,East Asia,Egypt,Muslim,Amir,Male,Vietnam,Budhist,Linh,Female,Japan,Shintoist,Haruto,Male,South Africa,Christian,Thandi,Female
Egypt,2,True,East Asia,Italy,Christian,Marco,Male,Japan,Shintoist,Yuki,Female,Egypt,Muslim,Amina,Female,Vietnam,Budhist,Minh,Male
Nigeria,4,False,West Africa,Vietnam,Budhist,Linh,Female,Egypt,Muslim,Omar,Male,Japan,Shintoist,Yuki,Female,Nigeria,Christian,Chidi,Male
Vietnam,3,False,Southeast Asia,Japan,Shintoist,Kenji,Male,Egypt,Muslim,Amina,Female,Vietnam,Budhist,Minh,Male,France,Christian,Clarisse,Female
Egypt,4,True,Southeast Asia,Japan,Shintoist,Haruto,Male,Germany,Christian,Lena,Female,Egypt,Muslim,Amir,Male,Vietnam,Budhist,Mai,Female
India,4,True,North America,India,Hindu,Raghav,Male,Sudan,Muslim,Amina,Female,Japan,Shintoist,Akira,Male,Mexico,Christian,Valeria,Female
Japan,4,False,East Asia,Sudan,Muslim,Amina,Female,Mexico,Christian,Carlos,Male,Nepal,Hindu,Sita,Female,Japan,Shintoist,Kenta,Male
Mexico,3,True,Southeast Asia,Sudan,Muslim,Amir,Male,Japan,Shintoist,Akiko,Female,Thailand,Budhist,Mei,Female,Mexico,Christian,Carlos,Male
Japan,3,True,North Africa,Japan,Shintoist,Akira,Male,Vietnam,Budhist,Linh,Female,Sudan,Muslim,Amina,Female,Mexico,Christian,Carlos,Male
Canada,2,True,South Asia,Canada,Christian,Alex,Male,India,Hindu,Priya,Female,Japan,Shintoist,Haruto,Male,Sudan,Muslim,Amina,Female
Japan,4,False,East Asia,Nepal,Hindu,Arjun,Male,Canada,Christian,Emily,Female,Sudan,Muslim,Amir,Male,Japan,Shintoist,Aiko,Female
Thailand,3,True,North America,Japan,Shintoist,Hiroshi,Male,Thailand,Budhist,Niran,Male,Canada,Christian,Grace,Female,Sudan,Muslim,Amina,Female
Canada,2,False,North America,Japan,Shintoist,Hiro,Male,Canada,Christian,Emily,Female,Vietnam,Budhist,Minh,Male,Sudan,Muslim,Amina,Female
United States of America,4,False,North America,Japan,Shintoist,Hiroshi,Male,Sudan,Muslim,Amina,Female,India,Hindu,Rohan,Male,United States of America,Christian,Claire,Female
United States of America,2,False,North America,Nepal,Hindu,Asha,Female,United States of America,Christian,John,Male,Japan,Shintoist,Yuki,Female,Sudan,Muslim,Amir,Male
United States of America,2,False,North America,Japan,Shintoist,Akira,Female,United States of America,Christian,Jonathan,Male,Thailand,Budhist,Suriya,Male,Sudan,Muslim,Amina,Female
United States of America,4,False,North America,Sudan,Muslim,Amina,Female,Japan,Shintoist,Hiroshi,Male,Vietnam,Budhist,Linh,Female,United States of America,Christian,Jack,Male
Sweden,4,True,East Asia,India,Hindu,Arjun,Male,Sudan,Muslim,Layla,Female,Sweden,Christian,Erik,Male,Japan,Shintoist,Aiko,Female
Japan,3,False,East Asia,Sudan,Muslim,Amal,Female,Nepal,Hindu,Raj,Male,Japan,Shintoist,Haruto,Male,Sweden,Christian,Ingrid,Female
Sudan,4,False,North Africa,Thailand,Budhist,Aran,Male,Japan,Shintoist,Yuki,Female,Sweden,Christian,Ingrid,Female,Sudan,Muslim,Amir,Male
Vietnam,4,False,Southeast Asia,Sweden,Christian,Lars,Male,Japan,Shintoist,Yuki,Female,Sudan,Muslim,Amir,Male,Vietnam,Budhist,Linh,Female
India,3,True,Northern Europe,India,Hindu,Arjun,Male,Sudan,Muslim,Fatima,Female,United Kingdom,Christian,Oliver,Male,Japan,Shintoist,Haruki,Male
United Kingdom,2,False,Northern Europe,Japan,Shintoist,Hiroshi,Male,United Kingdom,Christian,Emily,Female,Nepal,Hindu,Sita,Female,Sudan,Muslim,Amir,Male
Japan,3,False,East Asia,Thailand,Budhist,Aran,Male,Sudan,Muslim,Amina,Female,Japan,Shintoist,Haruto,Male,United Kingdom,Christian,Emily,Female
Vietnam,2,True,Northern Europe,Sudan,Muslim,Amir,Male,United Kingdom,Christian,Emily,Female,Japan,Shintoist,Hiroshi,Male,Vietnam,Budhist,Linh,Female
Japan,1,False,East Asia,Japan,Shintoist,Haruki,Male,Sudan,Muslim,Aminah,Female,Australia,Christian,Liam,Male,India,Hindu,Priya,Female
Nepal,2,False,South Asia,Japan,Shintoist,Akira,Female,Nepal,Hindu,Suman,Male,Australia,Christian,Liam,Male,Sudan,Muslim,Amina,Female
Thailand,2,True,East Asia,Australia,Christian,Jack,Male,Japan,Shintoist,Aiko,Female,Thailand,Budhist,Anan,Male,Sudan,Muslim,Leila,Female
Vietnam,4,False,Southeast Asia,Japan,Shintoist,Haruto,Male,Sudan,Muslim,Amina,Female,Australia,Christian,Jack,Male,Vietnam,Budhist,Linh,Female
Papua New Guinea,4,False,Oceania,India,Hindu,Aarav,Male,Japan,Shintoist,Haruki,Male,Sudan,Muslim,Amina,Female,Papua New Guinea,Christian,Leah,Female
Papua New Guinea,2,True,South Asia,Japan,Shintoist,Hiroshi,Male,Nepal,Hindu,Aditi,Female,Papua New Guinea,Christian,Daniel,Male,Sudan,Muslim,Fatima,Female
Papua New Guinea,3,False,Oceania,Sudan,Muslim,Amina,Female,Japan,Shintoist,Kenji,Male,Papua New Guinea,Christian,Michael,Male,Thailand,Budhist,Suri,Female
Papua New Guinea,1,False,Oceania,Papua New Guinea,Christian,Aila,Female,Vietnam,Budhist,Minh,Male,Sudan,Muslim,Tariq,Male,Japan,Shintoist,Yuki,Female
Japan,2,True,South Asia,Japan,Shintoist,Haruto,Male,India,Hindu,Priya,Female,Brazil,Christian,Lucas,Male,Sudan,Muslim,Amina,Female
Sudan,2,True,South Asia,Brazil,Christian,Thiago,Male,Nepal,Hindu,Aditi,Female,Japan,Shintoist,Kenji,Male,Sudan,Muslim,Noor,Female
Japan,2,True,South America,Thailand,Budhist,Arun,Male,Brazil,Christian,Beatriz,Female,Japan,Shintoist,Haruto,Male,Sudan,Muslim,Amina,Female
Vietnam,2,False,Southeast Asia,Japan,Shintoist,Hiroshi,Male,Vietnam,Budhist,Linh,Female,Sudan,Muslim,Amina,Female,Brazil,Christian,Carlos,Male
India,1,False,South Asia,India,Hindu,Priya,Female,Japan,Shintoist,Takashi,Male,Sudan,Muslim,Amina,Female,Colombia,Christian,Carlos,Male
Japan,4,False,East Asia,Colombia,Christian,Alejandro,Male,Sudan,Muslim,Amina,Female,Nepal,Hindu,Rajan,Male,Japan,Shintoist,Yuki,Female
Thailand,3,True,North Africa,Colombia,Christian,Isabella,Female,Thailand,Budhist,Somchai,Male,Sudan,Muslim,Amina,Female,Japan,Shintoist,Haruto,Male
Colombia,3,True,North Africa,Colombia,Christian,Sofia,Female,Japan,Shintoist,Hiroshi,Male,Sudan,Muslim,Amina,Female,Vietnam,Budhist,Bao,Female
Georgia,3,True,South Asia,Georgia,Christian,Lila,Female,Sudan,Muslim,Amir,Male,India,Hindu,Priya,Female,Japan,Shintoist,Haruki,Male
Japan,1,False,East Asia,Japan,Shintoist,Haruto,Male,Thailand,Budhist,Niran,Female,India,Hindu,Priya,Female,Sudan,Muslim,Amir,Male
India,4,False,South Asia,Japan,Shintoist,Hiroshi,Male,Sudan,Muslim,Amina,Female,Vietnam,Budhist,Minh,Male,India,Hindu,Priya,Female
Philippines,4,True,South Asia,Sudan,Muslim,Ahmad,Male,Japan,Shintoist,Yuki,Female,Philippines,Christian,Maria,Female,India,Hindu,Arjun,Male
Japan,2,True,North Africa,Greece,Christian,Elena,Female,Sudan,Muslim,Amir,Male,India,Hindu,Priya,Female,Japan,Shintoist,Haruto,Male
India,4,True,North Africa,India,Hindu,Anjali,Female,Japan,Shintoist,Kenta,Male,South Africa,Christian,Thandi,Female,Sudan,Muslim,Amir,Male
Sudan,3,True,East Asia,India,Hindu,Arjun,Male,Sudan,Muslim,Fatima,Female,Japan,Shintoist,Akira,Female,Italy,Christian,Luca,Male
Sudan,3,False,North Africa,Nigeria,Christian,Chijioke,Male,Japan,Shintoist,Yuki,Female,Sudan,Muslim,Amina,Female,India,Hindu,Priya,Female
France,4,False,Western Europe,Japan,Shintoist,Yuki,Female,Sudan,Muslim,Amir,Male,India,Hindu,Priya,Female,France,Christian,Julien,Male
Germany,1,False,Western Europe,Germany,Christian,Lukas,Male,India,Hindu,Anjali,Female,Japan,Shintoist,Haruto,Male,Sudan,Muslim,Amina,Female
Georgia,2,True,South Asia,Georgia,Christian,Alex,Male,Nepal,Hindu,Anjali,Female,Japan,Shintoist,Hiroshi,Male,Sudan,Muslim,Aisha,Female
Sudan,2,False,North Africa,Nepal,Hindu,Sita,Female,Sudan,Muslim,Omar,Male,Japan,Shintoist,Akira,Male,Thailand,Budhist,Mali,Female
Japan,4,False,East Asia,Nepal,Hindu,Anil,Male,Vietnam,Budhist,Linh,Female,Sudan,Muslim,Amina,Female,Japan,Shintoist,Haruto,Male
Philippines,4,False,Southeast Asia,Nepal,Hindu,Arjun,Male,Sudan,Muslim,Aisha,Female,Japan,Shintoist,Haruki,Male,Philippines,Christian,Maria,Female
Japan,2,False,East Asia,Sudan,Muslim,Amina,Female,Japan,Shintoist,Kenji,Male,Greece,Christian,Dimitri,Male,Nepal,Hindu,Sita,Female
South Africa,2,False,Southern Africa,Sudan,Muslim,Amir,Male,South Africa,Christian,Thabo,Male,Japan,Shintoist,Akiko,Female,Nepal,Hindu,Sita,Female
Nepal,1,False,South Asia,Nepal,Hindu,Arjun,Male,Italy,Christian,Lucia,Female,Sudan,Muslim,Khalid,Male,Japan,Shintoist,Yuki,Female
Nigeria,3,True,South Asia,Sudan,Muslim,Amir,Male,Japan,Shintoist,Haruto,Male,Nepal,Hindu,Laxmi,Female,Nigeria,Christian,Ada,Female
France,4,False,Western Europe,Japan,Shintoist,Hiroshi,Male,Sudan,Muslim,Amina,Female,Nepal,Hindu,Suman,Male,France,Christian,Chloe,Female
Sudan,4,False,North Africa,Japan,Shintoist,Hiroshi,Male,Nepal,Hindu,Sita,Female,Germany,Christian,Klaus,Male,Sudan,Muslim,Amina,Female
Sudan,4,False,North Africa,Georgia,Christian,Nino,Female,Thailand,Budhist,Kwan,Male,Japan,Shintoist,Aiko,Female,Sudan,Muslim,Amir,Male
Japan,4,True,North Africa,Georgia,Christian,Nikoloz,Male,Japan,Shintoist,Haruko,Female,Vietnam,Budhist,Minh,Male,Sudan,Muslim,Amina,Female
Thailand,3,True,North Africa,Greece,Christian,Nikos,Male,Thailand,Budhist,Anong,Female,Sudan,Muslim,Fatima,Female,Japan,Shintoist,Hiroshi,Male
Sudan,4,True,East Asia,South Africa,Christian,Thandi,Female,Thailand,Budhist,Suriya,Male,Sudan,Muslim,Omar,Male,Japan,Shintoist,Akiko,Female
Italy,4,True,East Asia,Sudan,Muslim,Amina,Female,Italy,Christian,Marco,Male,Thailand,Budhist,Anong,Female,Japan,Shintoist,Haruto,Male
Nigeria,4,False,West Africa,Japan,Shintoist,Hiroshi,Male,Sudan,Muslim,Amina,Female,Thailand,Budhist,Sopa,Female,Nigeria,Christian,Chinedu,Male
Sudan,3,True,Southeast Asia,Sudan,Muslim,Amir,Male,France,Christian,Claire,Female,Thailand,Budhist,Niran,Female,Japan,Shintoist,Kenji,Male
Germany,2,True,East Asia,Germany,Christian,Hans,Male,Japan,Shintoist,Yuki,Female,Thailand,Budhist,Aran,Male,Sudan,Muslim,Amina,Female
Vietnam,2,True,East Asia,Sudan,Muslim,Amir,Male,Japan,Shintoist,Yuki,Female,Vietnam,Budhist,Linh,Female,Greece,Christian,Nikos,Male
South Africa,4,True,East Asia,Sudan,Muslim,Khalid,Male,Vietnam,Budhist,Mei,Female,South Africa,Christian,Sipho,Male,Japan,Shintoist,Aiko,Female
Sudan,4,True,East Asia,Italy,Christian,Luca,Male,Vietnam,Budhist,Mai,Female,Sudan,Muslim,Amina,Female,Japan,Shintoist,Kenji,Male
Nigeria,3,False,West Africa,Vietnam,Budhist,Linh,Female,Japan,Shintoist,Haruto,Male,Nigeria,Christian,Chijioke,Male,Sudan,Muslim,Amina,Female
Japan,2,False,East Asia,Vietnam,Budhist,Hien,Female,Japan,Shintoist,Kenji,Male,France,Christian,Claire,Female,Sudan,Muslim,Idris,Male
Japan,4,False,East Asia,Vietnam,Budhist,Linh,Female,Germany,Christian,Klaus,Male,Sudan,Muslim,Amina,Female,Japan,Shintoist,Haruto,Male
Japan,4,False,East Asia,Bangladesh,Muslim,Rahim,Male,Mexico,Christian,Maria,Female,Thailand,Budhist,Ananda,Male,Japan,Shintoist,Aiko,Female
Japan,4,False,East Asia,Vietnam,Budhist,Minh,Female,Bangladesh,Muslim,Tariq,Male,Mexico,Christian,Isabella,Female,Japan,Shintoist,Haruto,Male
Thailand,4,False,Southeast Asia,India,Hindu,Rohan,Male,Japan,Shintoist,Aiko,Female,Mexico,Christian,Maria,Female,Thailand,Budhist,Suriya,Male
Vietnam,2,True,East Asia,India,Hindu,Anaya,Female,Japan,Shintoist,Haruto,Male,Mexico,Christian,Sofia,Female,Vietnam,Budhist,Minh,Male
Japan,3,True,North America,Nepal,Hindu,Anil,Male,Japan,Shintoist,Aiko,Female,Mexico,Christian,Carlos,Male,Thailand,Budhist,Suriya,Female
Nepal,4,False,South Asia,Mexico,Christian,Diego,Male,Vietnam,Budhist,Linh,Female,Japan,Shintoist,Akira,Female,Nepal,Hindu,Ravi,Male
Thailand,2,False,Southeast Asia,Japan,Shintoist,Hiroshi,Male,Thailand,Budhist,Niran,Female,Pakistan,Muslim,Amina,Female,Mexico,Christian,Carlos,Male
Pakistan,2,True,North America,Pakistan,Muslim,Ayesha,Female,Mexico,Christian,Miguel,Male,Vietnam,Budhist,Lien,Female,Japan,Shintoist,Haruto,Male
Canada,4,True,South Asia,Japan,Shintoist,Akira,Female,Thailand,Budhist,Somchai,Male,Canada,Christian,Mary,Female,Bangladesh,Muslim,Azim,Male
Japan,4,True,South Asia,Vietnam,Budhist,Linh,Female,Japan,Shintoist,Haruto,Male,Canada,Christian,Emily,Female,Bangladesh,Muslim,Asif,Male
India,2,True,East Asia,India,Hindu,Arjun,Male,Japan,Shintoist,Yuki,Female,Canada,Christian,Michael,Male,Thailand,Budhist,Anong,Female
India,4,False,South Asia,Vietnam,Budhist,Linh,Female,Canada,Christian,Michael,Male,Japan,Shintoist,Aiko,Female,India,Hindu,Raj,Male
Japan,4,False,East Asia,Thailand,Budhist,Ananda,Male,Nepal,Hindu,Sita,Female,Canada,Christian,Sarah,Female,Japan,Shintoist,Kenji,Male
Japan,3,True,North America,Japan,Shintoist,Haruto,Male,Vietnam,Budhist,Linh,Female,Canada,Christian,Noah,Male,Nepal,Hindu,Sita,Female
Canada,3,True,Southeast Asia,Pakistan,Muslim,Amir,Male,Japan,Shintoist,Yuki,Female,Thailand,Budhist,Sopa,Female,Canada,Christian,Tom,Male
Pakistan,1,False,South Asia,Pakistan,Muslim,Amina,Female,Vietnam,Budhist,Bao,Male,Japan,Shintoist,Satoshi,Male,Canada,Christian,Emily,Female
Bangladesh,4,True,East Asia,Thailand,Budhist,Anong,Female,United States of America,Christian,David,Male,Bangladesh,Muslim,Rahim,Male,Japan,Shintoist,Yuki,Female
United States of America,4,True,East Asia,United States of America,Christian,Emily,Female,Bangladesh,Muslim,Zahin,Male,Vietnam,Budhist,Linh,Female,Japan,Shintoist,Akira,Male
India,3,True,Southeast Asia,India,Hindu,Rohan,Male,United States of America,Christian,Emily,Female,Thailand,Budhist,Kanya,Female,Japan,Shintoist,Hiro,Male
Japan,4,False,East Asia,Vietnam,Budhist,Linh,Female,United States of America,Christian,James,Male,India,Hindu,Priya,Female,Japan,Shintoist,Haruto,Male
Nepal,3,True,North America,Japan,Shintoist,Hiro,Male,Nepal,Hindu,Sita,Female,United States of America,Christian,Mark,Male,Thailand,Budhist,Anong,Female
Nepal,2,True,Southeast Asia,Nepal,Hindu,Ram,Male,Vietnam,Budhist,Lien,Female,United States of America,Christian,Mark,Male,Japan,Shintoist,Aiko,Female
Pakistan,4,True,East Asia,Thailand,Budhist,Santi,Female,United States of America,Christian,John,Male,Pakistan,Muslim,Amina,Female,Japan,Shintoist,Haruto,Male
Vietnam,4,True,South Asia,Japan,Shintoist,Akira,Female,United States of America,Christian,John,Male,Vietnam,Budhist,Linh,Female,Pakistan,Muslim,Aamir,Male
Thailand,2,False,Southeast Asia,Bangladesh,Muslim,Ayesha,Female,Thailand,Budhist,Aran,Male,Japan,Shintoist,Haruto,Male,Sweden,Christian,Ingrid,Female
Japan,3,True,Northern Europe,Bangladesh,Muslim,Arif,Male,Japan,Shintoist,Hiro,Male,Sweden,Christian,Ingrid,Female,Vietnam,Budhist,Mai,Female
Japan,3,True,Southeast Asia,India,Hindu,Asha,Female,Sweden,Christian,Erik,Male,Thailand,Budhist,Niran,Male,Japan,Shintoist,Suki,Female
Japan,2,True,Northern Europe,India,Hindu,Arjun,Male,Sweden,Christian,Ingrid,Female,Japan,Shintoist,Hiro,Male,Vietnam,Budhist,Minh,Female
Thailand,4,True,Northern Europe,Thailand,Budhist,Somchai,Male,Nepal,Hindu,Priya,Female,Japan,Shintoist,Yuki,Female,Sweden,Christian,Lars,Male
Vietnam,4,True,East Asia,Vietnam,Budhist,Linh,Female,Sweden,Christian,Erik,Male,Nepal,Hindu,Arjun,Male,Japan,Shintoist,Suki,Female
Sweden,2,False,Northern Europe,Thailand,Budhist,Anong,Female,Sweden,Christian,Lars,Male,Pakistan,Muslim,Amina,Female,Japan,Shintoist,Kenji,Male
Pakistan,3,False,South Asia,Japan,Shintoist,Hiroshi,Male,Sweden,Christian,Ingrid,Female,Pakistan,Muslim,Aamir,Male,Vietnam,Budhist,Linh,Female
United Kingdom,2,True,Southeast Asia,United Kingdom,Christian,Emily,Female,Thailand,Budhist,Niran,Male,Bangladesh,Muslim,Farzana,Female,Japan,Shintoist,Hiroshi,Male
Japan,4,True,Northern Europe,Japan,Shintoist,Hiroshi,Male,Bangladesh,Muslim,Ayesha,Female,Vietnam,Budhist,Minh,Male,United Kingdom,Christian,Eleanor,Female
India,4,True,East Asia,Thailand,Budhist,Suriya,Female,United Kingdom,Christian,Alexander,Male,India,Hindu,Priya,Female,Japan,Shintoist,Akira,Male
India,4,True,East Asia,United Kingdom,Christian,James,Male,India,Hindu,Anaya,Female,Vietnam,Budhist,Minh,Male,Japan,Shintoist,Yuki,Female
Japan,3,False,East Asia,Nepal,Hindu,Raj,Male,Thailand,Budhist,Arisa,Female,Japan,Shintoist,Yuki,Female,United Kingdom,Christian,Oliver,Male
Japan,3,False,East Asia,Nepal,Hindu,Arjun,Male,United Kingdom,Christian,Emily,Female,Japan,Shintoist,Haruto,Male,Vietnam,Budhist,Linh,Female
United Kingdom,3,False,Northern Europe,Pakistan,Muslim,Ayesha,Female,Japan,Shintoist,Haruto,Male,United Kingdom,Christian,James,Male,Thailand,Budhist,Mali,Female
Pakistan,4,True,Southeast Asia,Japan,Shintoist,Yuki,Female,Pakistan,Muslim,Aamir,Male,United Kingdom,Christian,Charlotte,Female,Vietnam,Budhist,Minh,Male
Japan,2,True,South Asia,Thailand,Budhist,Kanya,Female,Bangladesh,Muslim,Amir,Male,Japan,Shintoist,Haruto,Male,Australia,Christian,Emma,Female
Bangladesh,4,True,Oceania,Bangladesh,Muslim,Rafiq,Male,Vietnam,Budhist,Linh,Female,Japan,Shintoist,Akira,Male,Australia,Christian,Grace,Female
Australia,4,True,East Asia,Thailand,Budhist,Niran,Male,Australia,Christian,Emily,Female,India,Hindu,Aryan,Male,Japan,Shintoist,Akiko,Female
Vietnam,3,True,South Asia,Vietnam,Budhist,Linh,Female,Australia,Christian,Jack,Male,India,Hindu,Priya,Female,Japan,Shintoist,Kenji,Male
Nepal,4,False,South Asia,Australia,Christian,Jack,Male,Thailand,Budhist,Arisa,Female,Japan,Shintoist,Haruto,Male,Nepal,Hindu,Sita,Female
Nepal,4,False,South Asia,Australia,Christian,Emily,Female,Japan,Shintoist,Kenji,Male,Vietnam,Budhist,Minh,Female,Nepal,Hindu,Aaryan,Male
Thailand,4,True,Oceania,Japan,Shintoist,Haruto,Male,Thailand,Budhist,Anong,Female,Pakistan,Muslim,Ayesha,Female,Australia,Christian,Liam,Male
Australia,3,True,East Asia,Vietnam,Budhist,Tran,Female,Australia,Christian,Jack,Male,Japan,Shintoist,Yuki,Female,Pakistan,Muslim,Amir,Male
Bangladesh,2,True,Oceania,Thailand,Budhist,Sorn,Male,Papua New Guinea,Christian,Miriam,Female,Japan,Shintoist,Kenji,Male,Bangladesh,Muslim,Ayesha,Female
Japan,4,False,East Asia,Bangladesh,Muslim,Amina,Female,Papua New Guinea,Christian,Michael,Male,Vietnam,Budhist,Trang,Female,Japan,Shintoist,Hiroshi,Male
India,4,True,East Asia,India,Hindu,Aarav,Male,Thailand,Budhist,Niran,Male,Papua New Guinea,Christian,Leilani,Female,Japan,Shintoist,Aiko,Female
Papua New Guinea,4,True,South Asia,Papua New Guinea,Christian,Kumul,Male,Japan,Shintoist,Yuki,Female,Vietnam,Budhist,Minh,Male,India,Hindu,Asha,Female
Papua New Guinea,4,True,South Asia,Thailand,Budhist,Niran,Male,Japan,Shintoist,Aiko,Female,Papua New Guinea,Christian,Thomas,Male,Nepal,Hindu,Sita,Female
Nepal,3,False,South Asia,Papua New Guinea,Christian,Mark,Male,Japan,Shintoist,Hiroshi,Male,Nepal,Hindu,Anjali,Female,Vietnam,Budhist,Linh,Female
Japan,2,False,East Asia,Pakistan,Muslim,Amir,Male,Japan,Shintoist,Sora,Female,Thailand,Budhist,Niran,Male,Papua New Guinea,Christian,Elika,Female
Papua New Guinea,4,True,South Asia,Papua New Guinea,Christian,Aita,Male,Japan,Shintoist,Hiro,Female,Vietnam,Budhist,Linh,Male,Pakistan,Muslim,Faridah,Female
Japan,3,True,Southeast Asia,Brazil,Christian,Lucas,Male,Japan,Shintoist,Aiko,Female,Thailand,Budhist,Mei,Female,Bangladesh,Muslim,Rahim,Male
Vietnam,4,True,South America,Japan,Shintoist,Akira,Male,Bangladesh,Muslim,Ayesha,Female,Vietnam,Budhist,Minh,Female,Brazil,Christian,Gabriel,Male
Brazil,4,True,East Asia,Thailand,Budhist,Suriya,Male,Brazil,Christian,Mariana,Female,India,Hindu,Arjun,Male,Japan,Shintoist,Akiko,Female
Japan,3,False,East Asia,Brazil,Christian,Lucas,Male,Vietnam,Budhist,Mai,Female,Japan,Shintoist,Haruto,Male,India,Hindu,Asha,Female
Thailand,2,True,South Asia,Brazil,Christian,Lucas,Male,Nepal,Hindu,Maya,Female,Japan,Shintoist,Akira,Male,Thailand,Budhist,Niran,Female
Brazil,2,True,Southeast Asia,Japan,Shintoist,Akiko,Female,Vietnam,Budhist,Minh,Male,Nepal,Hindu,Aditi,Female,Brazil,Christian,Rafael,Male
Japan,2,False,East Asia,Brazil,Christian,Lucas,Male,Japan,Shintoist,Aiko,Female,Thailand,Budhist,Aran,Male,Pakistan,Muslim,Fatima,Female
Japan,4,False,East Asia,Vietnam,Budhist,Minh,Male,Brazil,Christian,Sofia,Female,Pakistan,Muslim,Aamir,Male,Japan,Shintoist,Akiko,Female
Bangladesh,3,False,South Asia,Thailand,Budhist,Suriya,Female,Japan,Shintoist,Kenji,Male,Bangladesh,Muslim,Amina,Female,Colombia,Christian,Miguel,Male
Bangladesh,1,True,South America,Colombia,Christian,Alejandro,Male,Vietnam,Budhist,Linh,Female,Bangladesh,Muslim,Rahim,Male,Japan,Shintoist,Akiko,Female
Colombia,1,False,South America,Colombia,Christian,Mariana,Female,Japan,Shintoist,Takashi,Male,India,Hindu,Priya,Female,Thailand,Budhist,Ananda,Male
Japan,4,False,East Asia,Vietnam,Budhist,Linh,Female,India,Hindu,Raj,Male,Colombia,Christian,Ana,Female,Japan,Shintoist,Haruto,Male
Nepal,4,True,South America,Nepal,Hindu,Rajan,Male,Japan,Shintoist,Aiko,Female,Thailand,Budhist,Suriya,Male,Colombia,Christian,Isabella,Female
Colombia,1,False,South America,Colombia,Christian,Juan,Male,Japan,Shintoist,Suki,Female,Nepal,Hindu,Arjun,Male,Vietnam,Budhist,Linh,Female
Thailand,3,True,East Asia,Thailand,Budhist,Aran,Male,Pakistan,Muslim,Aisha,Female,Japan,Shintoist,Haruto,Male,Colombia,Christian,Sofia,Female
Japan,2,False,East Asia,Pakistan,Muslim,Amir,Male,Japan,Shintoist,Yuki,Female,Colombia,Christian,Carolina,Female,Vietnam,Budhist,Bao,Male
Bangladesh,4,True,East Asia,Thailand,Budhist,Sunee,Female,Georgia,Christian,Niko,Male,Bangladesh,Muslim,Rafiq,Male,Japan,Shintoist,Aiko,Female
Vietnam,4,True,East Asia,Vietnam,Budhist,Linh,Female,Georgia,Christian,David,Male,Bangladesh,Muslim,Ayesha,Female,Japan,Shintoist,Satoshi,Male
Greece,2,True,South Asia,Greece,Christian,Dimitra,Female,Bangladesh,Muslim,Rafiq,Male,Thailand,Budhist,Arun,Male,Japan,Shintoist,Yuki,Female
