location,criminal,criminal_is_migrant,criminal_region,origin1,religion1,name1,gender1,origin2,religion2,name2,gender2,origin3,religion3,name3,gender3,origin4,religion4,name4,gender4
Nepal,4,True,North America,Iran,Muslim,Amir,Male,Thailand,Budhist,Arisa,Female,Nepal,Hindu,Sudeep,Male,United States of America,Christian,Emily,Female
Nepal,2,False,South Asia,Vietnam,Budhist,Linh,Female,Nepal,Hindu,Aakash,Male,United States of America,Christian,Taylor,Male,Iran,Muslim,Farah,Female
Iran,4,False,Middle East,Sweden,Christian,Erik,Male,India,Hindu,Priya,Female,Thailand,Budhist,Suriya,Female,Iran,Muslim,Amir,Male
Vietnam,4,True,Middle East,India,Hindu,Aditi,Female,Vietnam,Budhist,Linh,Female,Sweden,Christian,Sven,Male,Iran,Muslim,Reza,Male
Sweden,3,False,Northern Europe,Thailand,Budhist,Suda,Female,Iran,Muslim,Amir,Male,Sweden,Christian,Erik,Male,Nepal,Hindu,Mira,Female
Iran,4,False,Middle East,Sweden,Christian,Erik,Male,Nepal,Hindu,Maya,Female,Vietnam,Budhist,Linh,Female,Iran,Muslim,Amir,Male
India,4,False,South Asia,United Kingdom,Christian,Oliver,Male,Iran,Muslim,Leila,Female,Thailand,Budhist,Arun,Male,India,Hindu,Priya,Female
Vietnam,4,True,Middle East,India,Hindu,Arjun,Male,Vietnam,Budhist,Linh,Female,United Kingdom,Christian,Oliver,Male,Iran,Muslim,Leila,Female
United Kingdom,4,False,Northern Europe,Nepal,Hindu,Arjun,Male,Iran,Muslim,Laleh,Female,Thailand,Budhist,Suriya,Female,United Kingdom,Christian,James,Male
Iran,2,False,Middle East,Nepal,Hindu,Arjun,Male,Iran,Muslim,Leila,Female,United Kingdom,Christian,Thomas,Male,Vietnam,Budhist,Mai,Female
India,2,True,Middle East,Thailand,Budhist,Anong,Female,Iran,Muslim,Amir,Male,Australia,Christian,Grace,Female,India,Hindu,Rohan,Male
Australia,3,True,South Asia,Australia,Christian,Jack,Male,Vietnam,Budhist,Mai,Female,India,Hindu,Priya,Female,Iran,Muslim,Amir,Male
Iran,3,True,South Asia,Iran,Muslim,Amir,Male,Australia,Christian,Claire,Female,Nepal,Hindu,Suman,Male,Thailand,Budhist,Ploy,Female
Australia,3,False,Oceania,Iran,Muslim,Tariq,Male,Vietnam,Budhist,Linh,Female,Australia,Christian,Jack,Male,Nepal,Hindu,Mira,Female
India,2,False,South Asia,Papua New Guinea,Christian,Kila,Female,India,Hindu,Arjun,Male,Thailand,Budhist,Suriya,Male,Iran,Muslim,Leila,Female
Vietnam,4,True,South Asia,Iran,Muslim,Amir,Male,Papua New Guinea,Christian,Miriam,Female,Vietnam,Budhist,Linh,Female,India,Hindu,Raj,Male
Papua New Guinea,4,False,Oceania,Iran,Muslim,Arman,Male,Nepal,Hindu,Sita,Female,Thailand,Budhist,Ananda,Male,Papua New Guinea,Christian,Maria,Female
Vietnam,4,True,South Asia,Vietnam,Budhist,Linh,Female,Iran,Muslim,Amir,Male,Papua New Guinea,Christian,Abigail,Female,Nepal,Hindu,Rajan,Male
Brazil,2,True,Middle East,Thailand,Budhist,Suriya,Male,Iran,Muslim,Fatemeh,Female,India,Hindu,Arjun,Male,Brazil,Christian,Camila,Female
Iran,4,True,South America,India,Hindu,Arjun,Male,Iran,Muslim,Leila,Female,Vietnam,Budhist,Minh,Male,Brazil,Christian,Clara,Female
Brazil,3,True,Middle East,Brazil,Christian,Lucas,Male,Nepal,Hindu,Aditi,Female,Iran,Muslim,Farhad,Male,Thailand,Budhist,Mali,Female
Brazil,3,True,Southeast Asia,Nepal,Hindu,Amit,Male,Iran,Muslim,Leila,Female,Vietnam,Budhist,Minh,Female,Brazil,Christian,Lucas,Male
Colombia,3,False,South America,India,Hindu,Arjun,Male,Thailand,Budhist,Ploy,Female,Colombia,Christian,Mateo,Male,Iran,Muslim,Leila,Female
India,3,False,South Asia,Colombia,Christian,Javier,Male,Iran,Muslim,Leila,Female,India,Hindu,Arjun,Male,Vietnam,Budhist,Lien,Female
Iran,2,True,Southeast Asia,Nepal,Hindu,Ramesh,Male,Thailand,Budhist,Anong,Female,Iran,Muslim,Farhad,Male,Colombia,Christian,Maria,Female
Nepal,3,True,Southeast Asia,Colombia,Christian,Alejandro,Male,Iran,Muslim,Leila,Female,Vietnam,Budhist,Minh,Male,Nepal,Hindu,Tara,Female
India,4,True,Southeast Asia,India,Hindu,Aarav,Male,Georgia,Christian,Nino,Female,Iran,Muslim,Samira,Female,Thailand,Budhist,Suriya,Male
Iran,4,False,Middle East,India,Hindu,Arjun,Male,Georgia,Christian,Nino,Female,Vietnam,Budhist,Linh,Female,Iran,Muslim,Reza,Male
Thailand,2,True,Southeast Europe,Thailand,Budhist,Suriya,Male,Greece,Christian,Eleni,Female,India,Hindu,Aarav,Male,Iran,Muslim,Leila,Female
Thailand,4,True,Southern Africa,Iran,Muslim,Amir,Male,India,Hindu,Priya,Female,Thailand,Budhist,Suriya,Male,South Africa,Christian,Thandi,Female
India,4,True,Middle East,Thailand,Budhist,Anong,Female,Italy,Christian,Luca,Male,India,Hindu,Priya,Female,Iran,Muslim,Amir,Male
Iran,4,True,South Asia,Iran,Muslim,Amir,Male,Nigeria,Christian,Chinyere,Female,Thailand,Budhist,Somchai,Male,India,Hindu,Aarti,Female
France,2,True,South Asia,France,Christian,Louis,Male,India,Hindu,Asha,Female,Iran,Muslim,Reza,Male,Thailand,Budhist,Lila,Female
Germany,3,False,Western Europe,India,Hindu,Ravi,Male,Iran,Muslim,Leila,Female,Germany,Christian,Hans,Male,Thailand,Budhist,Suriya,Female
Iran,2,True,South Asia,Iran,Muslim,Amir,Male,India,Hindu,Priya,Female,Vietnam,Budhist,Linh,Female,Greece,Christian,Nikos,Male
South Africa,4,False,Southern Africa,India,Hindu,Raj,Male,Vietnam,Budhist,Linh,Female,Iran,Muslim,Amir,Male,South Africa,Christian,Thandi,Female
Vietnam,4,True,Middle East,Vietnam,Budhist,Linh,Female,Italy,Christian,Marco,Male,India,Hindu,Rajiv,Male,Iran,Muslim,Amina,Female
Iran,1,False,Middle East,Iran,Muslim,Amir,Male,India,Hindu,Priya,Female,Nigeria,Christian,Emeka,Male,Vietnam,Budhist,Linh,Female
Iran,4,False,Middle East,India,Hindu,Aarav,Male,France,Christian,Élise,Female,Vietnam,Budhist,Minh,Female,Iran,Muslim,Reza,Male
Iran,1,True,Southeast Asia,Vietnam,Budhist,Linh,Female,Iran,Muslim,Amir,Male,Germany,Christian,Klaus,Male,India,Hindu,Priya,Female
Nepal,3,True,Middle East,Nepal,Hindu,Sita,Female,Thailand,Budhist,Ananda,Male,Iran,Muslim,Farhad,Male,Georgia,Christian,Nino,Female
Georgia,1,False,South Caucasus,Georgia,Christian,Elena,Female,Iran,Muslim,Amir,Male,Vietnam,Budhist,Mai,Female,Nepal,Hindu,Suman,Male
Iran,2,True,South Asia,Iran,Muslim,Reza,Male,Nepal,Hindu,Sita,Female,Greece,Christian,Alexios,Male,Thailand,Budhist,Ploy,Female
Thailand,3,True,South Asia,South Africa,Christian,Thabo,Male,Thailand,Budhist,Somchai,Male,Nepal,Hindu,Mira,Female,Iran,Muslim,Leila,Female
Thailand,4,False,Southeast Asia,Italy,Christian,Lorenzo,Male,Iran,Muslim,Leila,Female,Nepal,Hindu,Arjun,Male,Thailand,Budhist,Suda,Female
Nepal,4,True,Middle East,Nigeria,Christian,Chijioke,Male,Nepal,Hindu,Anju,Female,Thailand,Budhist,Niran,Male,Iran,Muslim,Layla,Female
Thailand,2,True,Western Europe,Thailand,Budhist,Kanda,Female,France,Christian,Pierre,Male,Iran,Muslim,Samira,Female,Nepal,Hindu,Arjun,Male
Germany,1,True,South Asia,Nepal,Hindu,Arjun,Male,Thailand,Budhist,Suda,Female,Iran,Muslim,Reza,Male,Germany,Christian,Greta,Female
Vietnam,2,True,Middle East,Nepal,Hindu,Asha,Female,Iran,Muslim,Reza,Male,Vietnam,Budhist,Minh,Male,Greece,Christian,Eleni,Female
Nepal,2,False,South Asia,South Africa,Christian,Thabo,Male,Nepal,Hindu,Sita,Female,Vietnam,Budhist,Minh,Female,Iran,Muslim,Hassan,Male
Iran,4,True,Southern Europe,Iran,Muslim,Amir,Male,Vietnam,Budhist,Linh,Female,Nepal,Hindu,Sita,Female,Italy,Christian,Marco,Male
Iran,4,False,Middle East,Vietnam,Budhist,Minh,Female,Nepal,Hindu,Arjun,Male,Nigeria,Christian,Chike,Male,Iran,Muslim,Leila,Female
Iran,4,True,Western Europe,Nepal,Hindu,Arjun,Male,Vietnam,Budhist,Mai,Female,Iran,Muslim,Farhad,Male,France,Christian,Chloe,Female
Vietnam,2,False,Southeast Asia,Iran,Muslim,Amir,Male,Vietnam,Budhist,Linh,Female,Germany,Christian,Klaus,Male,Nepal,Hindu,Asha,Female
Thailand,2,True,North America,India,Hindu,Priya,Female,Mexico,Christian,Carlos,Male,Thailand,Budhist,Niran,Male,Iraq,Muslim,Amina,Female
Vietnam,3,True,South Asia,Vietnam,Budhist,Linh,Female,Iraq,Muslim,Amir,Male,India,Hindu,Priya,Female,Mexico,Christian,Diego,Male
Mexico,4,True,Middle East,Nepal,Hindu,Rajendra,Male,Thailand,Budhist,Anong,Female,Mexico,Christian,Carlos,Male,Iraq,Muslim,Layla,Female
Nepal,3,True,Middle East,Nepal,Hindu,Arjun,Male,Vietnam,Budhist,Linh,Female,Iraq,Muslim,Amir,Male,Mexico,Christian,Sofia,Female
Iraq,3,True,South Asia,Iraq,Muslim,Samir,Male,Thailand,Budhist,Ladda,Female,India,Hindu,Arjun,Male,Canada,Christian,Claire,Female
Vietnam,3,True,Middle East,Vietnam,Budhist,Linh,Female,India,Hindu,Ravi,Male,Iraq,Muslim,Amina,Female,Canada,Christian,Marcus,Male
Thailand,4,False,Southeast Asia,Nepal,Hindu,Arjun,Male,Canada,Christian,Claire,Female,Iraq,Muslim,Samira,Female,Thailand,Budhist,Niran,Male
Canada,2,False,North America,Iraq,Muslim,Amir,Male,Canada,Christian,Sarah,Female,Vietnam,Budhist,Linh,Female,Nepal,Hindu,Rajan,Male
India,4,False,South Asia,United States of America,Christian,Thomas,Male,Thailand,Budhist,Sunti,Female,Iraq,Muslim,Layla,Female,India,Hindu,Rohan,Male
Iraq,4,False,Middle East,Vietnam,Budhist,Minh,Female,India,Hindu,Arjun,Male,United States of America,Christian,Sarah,Female,Iraq,Muslim,Khalid,Male
Thailand,4,False,Southeast Asia,United States of America,Christian,Emily,Female,Nepal,Hindu,Rajan,Male,Iraq,Muslim,Zainab,Female,Thailand,Budhist,Somchai,Male
Vietnam,2,False,Southeast Asia,Iraq,Muslim,Amir,Male,Vietnam,Budhist,Linh,Female,Nepal,Hindu,Ramesh,Male,United States of America,Christian,Abigail,Female
Thailand,4,True,South Asia,Iraq,Muslim,Tariq,Male,Sweden,Christian,Elin,Female,Thailand,Budhist,Somchai,Male,India,Hindu,Priya,Female
Iraq,2,True,South Asia,Vietnam,Budhist,Linh,Female,India,Hindu,Arjun,Male,Sweden,Christian,Ingrid,Female,Iraq,Muslim,Hassan,Male
Nepal,2,True,Middle East,Nepal,Hindu,Rajan,Male,Iraq,Muslim,Zainab,Female,Thailand,Budhist,Anong,Female,Sweden,Christian,Erik,Male
Iraq,1,True,Northern Europe,Sweden,Christian,Lars,Male,Iraq,Muslim,Amina,Female,Vietnam,Budhist,Minh,Male,Nepal,Hindu,Sita,Female
Iraq,3,True,Northern Europe,Iraq,Muslim,Nadira,Female,Thailand,Budhist,Somchai,Male,United Kingdom,Christian,Oliver,Male,India,Hindu,Priya,Female
India,2,True,Southeast Asia,Iraq,Muslim,Amir,Male,Vietnam,Budhist,Linh,Female,United Kingdom,Christian,Oliver,Male,India,Hindu,Priya,Female
Thailand,4,True,South Asia,United Kingdom,Christian,Oliver,Male,Thailand,Budhist,Ananya,Female,Iraq,Muslim,Amir,Male,Nepal,Hindu,Priya,Female
Vietnam,4,True,Northern Europe,Nepal,Hindu,Rani,Female,Vietnam,Budhist,Minh,Male,Iraq,Muslim,Ahmed,Male,United Kingdom,Christian,Elizabeth,Female
Australia,4,True,South Asia,Australia,Christian,Jack,Male,Iraq,Muslim,Layla,Female,Thailand,Budhist,Kanda,Female,India,Hindu,Raj,Male
Vietnam,3,True,Middle East,Australia,Christian,Liam,Male,India,Hindu,Priya,Female,Iraq,Muslim,Tariq,Male,Vietnam,Budhist,Linh,Female
Thailand,3,True,Oceania,Thailand,Budhist,Anan,Male,Iraq,Muslim,Leila,Female,Australia,Christian,Jack,Male,Nepal,Hindu,Maya,Female
Iraq,3,True,Oceania,Iraq,Muslim,Amir,Male,Nepal,Hindu,Sita,Female,Australia,Christian,Jack,Male,Vietnam,Budhist,Linh,Female
Papua New Guinea,4,False,Oceania,Iraq,Muslim,Amir,Male,India,Hindu,Priya,Female,Thailand,Budhist,Niran,Male,Papua New Guinea,Christian,Lani,Female
Vietnam,4,True,South Asia,Iraq,Muslim,Amir,Male,Papua New Guinea,Christian,Lucy,Female,Vietnam,Budhist,Thao,Female,India,Hindu,Raj,Male
Thailand,4,True,South Asia,Papua New Guinea,Christian,Lani,Female,Thailand,Budhist,Aran,Male,Iraq,Muslim,Samir,Male,Nepal,Hindu,Meera,Female
Iraq,2,True,Oceania,Nepal,Hindu,Ramesh,Male,Papua New Guinea,Christian,Alice,Female,Iraq,Muslim,Hassan,Male,Vietnam,Budhist,Linh,Female
Brazil,4,False,South America,India,Hindu,Arjun,Male,Iraq,Muslim,Samira,Female,Thailand,Budhist,Niran,Female,Brazil,Christian,Lucas,Male
Vietnam,4,True,South Asia,Brazil,Christian,Ana,Female,Iraq,Muslim,Fahad,Male,Vietnam,Budhist,Linh,Female,India,Hindu,Raj,Male
Thailand,2,True,South Asia,Iraq,Muslim,Amir,Male,Nepal,Hindu,Sita,Female,Thailand,Budhist,Chai,Male,Brazil,Christian,Ana,Female
Nepal,4,False,South Asia,Vietnam,Budhist,Minh,Female,Brazil,Christian,Diego,Male,Iraq,Muslim,Amina,Female,Nepal,Hindu,Raju,Male
India,3,True,Middle East,India,Hindu,Deepa,Female,Thailand,Budhist,Anong,Male,Iraq,Muslim,Zainab,Female,Colombia,Christian,Carlos,Male
India,4,False,South Asia,Colombia,Christian,Rafael,Male,Iraq,Muslim,Layla,Female,Vietnam,Budhist,Minh,Male,India,Hindu,Sita,Female
Colombia,3,True,Middle East,Nepal,Hindu,Ranjit,Male,Thailand,Budhist,Suriya,Female,Iraq,Muslim,Amir,Male,Colombia,Christian,Isabella,Female
Colombia,2,True,South Asia,Vietnam,Budhist,Minh,Female,Nepal,Hindu,Arjun,Male,Colombia,Christian,Santiago,Male,Iraq,Muslim,Leila,Female
India,3,True,South Caucasus,India,Hindu,Anjali,Female,Iraq,Muslim,Rashid,Male,Georgia,Christian,Nina,Female,Thailand,Budhist,Sopa,Female
India,4,True,Middle East,India,Hindu,Aditi,Female,Vietnam,Budhist,Minh,Male,Georgia,Christian,Giorgi,Male,Iraq,Muslim,Layla,Female
Greece,3,True,Middle East,Greece,Christian,Nikos,Male,India,Hindu,Arjun,Male,Iraq,Muslim,Layla,Female,Thailand,Budhist,Sopa,Female
Thailand,4,True,Middle East,South Africa,Christian,Thandi,Female,India,Hindu,Raj,Male,Thailand,Budhist,Suriya,Male,Iraq,Muslim,Layla,Female
Thailand,4,False,Southeast Asia,India,Hindu,Ravi,Male,Iraq,Muslim,Amina,Female,Italy,Christian,Luca,Male,Thailand,Budhist,Suriya,Female
Thailand,4,True,Middle East,Nigeria,Christian,Chidinma,Female,India,Hindu,Arjun,Male,Thailand,Budhist,Ploy,Female,Iraq,Muslim,Amir,Male
France,4,False,Western Europe,Iraq,Muslim,Amir,Male,India,Hindu,Kavita,Female,Thailand,Budhist,Suriya,Male,France,Christian,Eloise,Female
India,1,True,Southeast Asia,Thailand,Budhist,Niran,Male,Iraq,Muslim,Aisha,Female,India,Hindu,Raj,Male,Germany,Christian,Lena,Female
India,3,True,Southeast Asia,India,Hindu,Rohan,Male,Greece,Christian,Eleni,Female,Vietnam,Budhist,Linh,Female,Iraq,Muslim,Faisal,Male
South Africa,4,True,Southeast Asia,Iraq,Muslim,Amir,Male,South Africa,Christian,Thandi,Female,India,Hindu,Rohan,Male,Vietnam,Budhist,Mai,Female
Iraq,4,True,Southern Europe,Iraq,Muslim,Amir,Male,India,Hindu,Priya,Female,Vietnam,Budhist,Linh,Female,Italy,Christian,Marco,Male
Vietnam,4,False,Southeast Asia,Iraq,Muslim,Zaid,Male,India,Hindu,Priya,Female,Nigeria,Christian,Chidi,Male,Vietnam,Budhist,Linh,Female
India,4,False,South Asia,Vietnam,Budhist,Linh,Female,France,Christian,Julien,Male,Iraq,Muslim,Amir,Male,India,Hindu,Asha,Female
Germany,2,False,Western Europe,Vietnam,Budhist,Mai,Female,Germany,Christian,Klaus,Male,Iraq,Muslim,Amina,Female,India,Hindu,Raj,Male
Nepal,3,True,South Caucasus,Thailand,Budhist,Suriya,Female,Iraq,Muslim,Karim,Male,Georgia,Christian,Nino,Female,Nepal,Hindu,Pradeep,Male
Nepal,2,False,South Asia,Georgia,Christian,Nino,Female,Nepal,Hindu,Sajan,Male,Vietnam,Budhist,Linh,Female,Iraq,Muslim,Zaid,Male
Iraq,4,True,Southeast Asia,Iraq,Muslim,Amir,Male,Nepal,Hindu,Sita,Female,Greece,Christian,Dimitrios,Male,Thailand,Budhist,Araya,Female
South Africa,3,True,Middle East,Nepal,Hindu,Raju,Male,South Africa,Christian,Thandi,Female,Iraq,Muslim,Amir,Male,Thailand,Budhist,Sopa,Female
Iraq,3,True,Southern Europe,Thailand,Budhist,Suriya,Female,Nepal,Hindu,Arjun,Male,Italy,Christian,Carmine,Male,Iraq,Muslim,Layla,Female
Iraq,2,False,Middle East,Nepal,Hindu,Ramesh,Male,Iraq,Muslim,Layla,Female,Thailand,Budhist,Suriya,Female,Nigeria,Christian,Nnamdi,Male
France,2,True,Southeast Asia,Nepal,Hindu,Sita,Female,Thailand,Budhist,Aran,Male,Iraq,Muslim,Zainab,Female,France,Christian,Pierre,Male
Iraq,3,False,Middle East,Nepal,Hindu,Arjun,Male,Thailand,Budhist,Suriya,Female,Iraq,Muslim,Amal,Male,Germany,Christian,Petra,Female
Nepal,4,True,Southeast Europe,Nepal,Hindu,Arjun,Male,Vietnam,Budhist,Mai,Female,Iraq,Muslim,Tariq,Male,Greece,Christian,Eleni,Female
Vietnam,4,True,Southern Africa,Iraq,Muslim,Amir,Male,Vietnam,Budhist,Linh,Female,Nepal,Hindu,Sita,Female,South Africa,Christian,Thabo,Male
Italy,2,True,South Asia,Vietnam,Budhist,Linh,Female,Nepal,Hindu,Rajan,Male,Italy,Christian,Marco,Male,Iraq,Muslim,Aisha,Female
Nepal,3,False,South Asia,Iraq,Muslim,Amir,Male,Nigeria,Christian,Chiamaka,Female,Nepal,Hindu,Sushil,Male,Vietnam,Budhist,Minh,Female
Iraq,3,True,South Asia,France,Christian,Jacques,Male,Iraq,Muslim,Zainab,Female,Nepal,Hindu,Ramesh,Male,Vietnam,Budhist,Linh,Female
Vietnam,4,False,Southeast Asia,Iraq,Muslim,Yasir,Male,Germany,Christian,Greta,Female,Nepal,Hindu,Sita,Female,Vietnam,Budhist,Minh,Male
Thailand,1,True,North America,Mexico,Christian,Miguel,Male,India,Hindu,Priya,Female,Turkey,Muslim,Aslan,Male,Thailand,Budhist,Dara,Female
Mexico,1,False,North America,Mexico,Christian,Miguel,Male,Vietnam,Budhist,Linh,Female,India,Hindu,Priya,Female,Turkey,Muslim,Emre,Male
Turkey,3,True,Southeast Asia,Mexico,Christian,Carlos,Male,Nepal,Hindu,Asha,Female,Thailand,Budhist,Anong,Female,Turkey,Muslim,Mehmet,Male
Nepal,3,True,North America,Vietnam,Budhist,Linh,Female,Nepal,Hindu,Arjun,Male,Mexico,Christian,Maria,Female,Turkey,Muslim,Kemal,Male
India,3,True,Middle East,India,Hindu,Ravi,Male,Thailand,Budhist,Aum,Female,Turkey,Muslim,Emre,Male,Canada,Christian,Claire,Female
Vietnam,4,True,Middle East,India,Hindu,Priya,Female,Vietnam,Budhist,An,Male,Canada,Christian,Emily,Female,Turkey,Muslim,Kemal,Male
Turkey,4,False,Middle East,Thailand,Budhist,Arun,Male,Nepal,Hindu,Mira,Female,Canada,Christian,James,Male,Turkey,Muslim,Aylin,Female
Canada,3,False,North America,Nepal,Hindu,Arjun,Male,Turkey,Muslim,Aylin,Female,Canada,Christian,Lucas,Male,Vietnam,Budhist,Minh,Female
United States of America,2,True,South Asia,Turkey,Muslim,Aylin,Female,India,Hindu,Raj,Male,United States of America,Christian,Emily,Female,Thailand,Budhist,Niran,Male
India,4,True,Middle East,United States of America,Christian,Alex,Male,Vietnam,Budhist,Linh,Female,India,Hindu,Ravi,Male,Turkey,Muslim,Aylin,Female
Turkey,2,False,Middle East,United States of America,Christian,Ethan,Male,Turkey,Muslim,Aylin,Female,Thailand,Budhist,Sopa,Female,Nepal,Hindu,Ravi,Male
Turkey,3,False,Middle East,Nepal,Hindu,Aditi,Female,Vietnam,Budhist,Quan,Male,Turkey,Muslim,Zeynep,Female,United States of America,Christian,Brian,Male
Turkey,2,True,Northern Europe,India,Hindu,Rohan,Male,Sweden,Christian,Ingrid,Female,Turkey,Muslim,Mehmet,Male,Thailand,Budhist,Anong,Female
Turkey,2,True,South Asia,Turkey,Muslim,Ayla,Female,India,Hindu,Raj,Male,Sweden,Christian,Ingrid,Female,Vietnam,Budhist,Minh,Male
Turkey,4,False,Middle East,Sweden,Christian,Erik,Male,Thailand,Budhist,Niran,Female,Nepal,Hindu,Sita,Female,Turkey,Muslim,Emre,Male
Turkey,4,True,Northern Europe,Nepal,Hindu,Arjun,Male,Vietnam,Budhist,Mai,Female,Turkey,Muslim,Sinan,Male,Sweden,Christian,Ingrid,Female
Thailand,4,True,Middle East,India,Hindu,Priya,Female,Thailand,Budhist,Somchai,Male,United Kingdom,Christian,Emma,Female,Turkey,Muslim,Mehmet,Male
India,4,True,Northern Europe,Vietnam,Budhist,Linh,Female,India,Hindu,Arjun,Male,Turkey,Muslim,Zeynep,Female,United Kingdom,Christian,Oliver,Male
Turkey,4,False,Middle East,Thailand,Budhist,Suriya,Female,United Kingdom,Christian,Oliver,Male,Nepal,Hindu,Priya,Female,Turkey,Muslim,Emir,Male
United Kingdom,2,True,South Asia,United Kingdom,Christian,Thomas,Male,Nepal,Hindu,Priya,Female,Vietnam,Budhist,Minh,Female,Turkey,Muslim,Kemal,Male
India,2,True,Middle East,India,Hindu,Raj,Male,Turkey,Muslim,Emre,Male,Thailand,Budhist,Arisa,Female,Australia,Christian,Claire,Female
Vietnam,3,True,Oceania,India,Hindu,Raj,Male,Vietnam,Budhist,Linh,Female,Australia,Christian,Ethan,Male,Turkey,Muslim,Ayla,Female
Thailand,2,True,Middle East,Nepal,Hindu,Asha,Female,Turkey,Muslim,Kemal,Male,Australia,Christian,Liam,Male,Thailand,Budhist,Niran,Male
Turkey,2,True,Oceania,Nepal,Hindu,Sanjay,Male,Australia,Christian,Emma,Female,Turkey,Muslim,Mehmet,Male,Vietnam,Budhist,Linh,Female
Turkey,3,True,South Asia,Turkey,Muslim,Asli,Female,Thailand,Budhist,Niran,Male,India,Hindu,Aditi,Female,Papua New Guinea,Christian,David,Male
Papua New Guinea,2,True,Middle East,Vietnam,Budhist,Minh,Female,Turkey,Muslim,Kemal,Male,Papua New Guinea,Christian,Laila,Female,India,Hindu,Arjun,Male
Nepal,4,False,South Asia,Turkey,Muslim,Leyla,Female,Papua New Guinea,Christian,Max,Male,Thailand,Budhist,Arin,Female,Nepal,Hindu,Raj,Male
Nepal,2,True,Oceania,Nepal,Hindu,Anjali,Female,Papua New Guinea,Christian,Michael,Male,Turkey,Muslim,Leyla,Female,Vietnam,Budhist,Minh,Male
India,4,False,South Asia,Thailand,Budhist,Noi,Female,Brazil,Christian,Lucas,Male,Turkey,Muslim,Aylin,Female,India,Hindu,Raj,Male
Turkey,3,False,Middle East,Brazil,Christian,Carlos,Male,India,Hindu,Priya,Female,Turkey,Muslim,Mehmet,Male,Vietnam,Budhist,Linh,Female
Brazil,2,False,South America,Turkey,Muslim,Kerem,Male,Brazil,Christian,Ana,Female,Nepal,Hindu,Sita,Female,Thailand,Budhist,Arun,Male
Vietnam,3,True,Middle East,Brazil,Christian,Lucas,Male,Vietnam,Budhist,Linh,Female,Turkey,Muslim,Emre,Male,Nepal,Hindu,Priya,Female
Thailand,4,True,Middle East,Colombia,Christian,Miguel,Male,India,Hindu,Priya,Female,Thailand,Budhist,Somchai,Male,Turkey,Muslim,Aylin,Female
Vietnam,3,True,South America,Turkey,Muslim,Aydin,Male,Vietnam,Budhist,Linh,Female,Colombia,Christian,Maria,Female,India,Hindu,Raj,Male
Colombia,3,False,South America,Nepal,Hindu,Raju,Male,Turkey,Muslim,Ayla,Female,Colombia,Christian,Camila,Female,Thailand,Budhist,Suriya,Male
Vietnam,3,False,Southeast Asia,Nepal,Hindu,Asha,Female,Turkey,Muslim,Emre,Male,Vietnam,Budhist,Linh,Female,Colombia,Christian,Diego,Male
Turkey,1,True,South Asia,India,Hindu,Aarav,Male,Georgia,Christian,Nina,Female,Thailand,Budhist,Suriya,Male,Turkey,Muslim,Zeynep,Female
Georgia,2,True,Middle East,Georgia,Christian,Alex,Male,Turkey,Muslim,Leyla,Female,Vietnam,Budhist,Minh,Female,India,Hindu,Rohan,Male
Turkey,3,True,Southeast Asia,India,Hindu,Arjun,Male,Turkey,Muslim,Leyla,Female,Thailand,Budhist,Suriya,Female,Greece,Christian,Nikos,Male
South Africa,3,True,Middle East,Thailand,Budhist,Arun,Male,South Africa,Christian,Thandi,Female,Turkey,Muslim,Mehmet,Male,India,Hindu,Priya,Female
Thailand,4,True,Southern Europe,Thailand,Budhist,Suthida,Female,India,Hindu,Rajesh,Male,Turkey,Muslim,Aylin,Female,Italy,Christian,Marco,Male
Thailand,4,False,Southeast Asia,Nigeria,Christian,Chima,Male,Turkey,Muslim,Aylin,Female,India,Hindu,Rohan,Male,Thailand,Budhist,Suriya,Female
Turkey,3,False,Middle East,France,Christian,Claire,Female,India,Hindu,Arjun,Male,Turkey,Muslim,Leyla,Female,Thailand,Budhist,Niran,Male
Germany,1,False,Western Europe,Germany,Christian,Lukas,Male,Thailand,Budhist,Anong,Female,Turkey,Muslim,Emre,Male,India,Hindu,Priya,Female
Turkey,3,False,Middle East,Vietnam,Budhist,Minh,Female,Greece,Christian,Nikos,Male,Turkey,Muslim,Emre,Male,India,Hindu,Asha,Female
Turkey,3,False,Middle East,India,Hindu,Arjun,Male,South Africa,Christian,Thandi,Female,Turkey,Muslim,Selim,Male,Vietnam,Budhist,Linh,Female
Turkey,4,True,Southern Europe,Turkey,Muslim,Ali,Male,Vietnam,Budhist,Linh,Female,India,Hindu,Rohan,Male,Italy,Christian,Isabella,Female
Nigeria,4,True,South Asia,Turkey,Muslim,Ahmet,Male,Nigeria,Christian,Nkechi,Female,Vietnam,Budhist,Minh,Male,India,Hindu,Priya,Female
Vietnam,3,True,Western Europe,Turkey,Muslim,Kemal,Male,Vietnam,Budhist,Lien,Female,France,Christian,Claire,Female,India,Hindu,Arjun,Male
Germany,2,True,South Asia,Germany,Christian,Lars,Male,India,Hindu,Priya,Female,Turkey,Muslim,Emre,Male,Vietnam,Budhist,Linh,Female
Georgia,2,True,South Asia,Georgia,Christian,Clara,Female,Nepal,Hindu,Pradeep,Male,Thailand,Budhist,Suriya,Female,Turkey,Muslim,Cem,Male
Nepal,2,True,South Caucasus,Vietnam,Budhist,Linh,Female,Georgia,Christian,Giorgi,Male,Turkey,Muslim,Ayla,Female,Nepal,Hindu,Rajan,Male
