location,criminal,criminal_is_migrant,criminal_region,origin1,religion1,name1,gender1,origin2,religion2,name2,gender2,origin3,religion3,name3,gender3,origin4,religion4,name4,gender4
Thailand,4,True,East Asia,Nepal,Hindu,Ravi,Male,Thailand,Budhist,Somchai,Male,Iran,Muslim,Farid,Female,Korea (South),Christian,Jin-soo,Female
Iran,4,True,Southeast Asia,Iran,Muslim,Amir,Male,Korea (South),Christian,Soo,Female,Nepal,Hindu,Rajesh,Male,Vietnam,Budhist,Linh,Female
India,4,True,East Asia,Thailand,Budhist,Sanya,Female,India,Hindu,Vikram,Male,Iraq,Muslim,Zaid,Male,Korea (South),Christian,Min,Female
Korea (South),2,True,South Asia,Iraq,Muslim,Zaid,Male,India,Hindu,Priya,Female,Vietnam,Budhist,Minh,Male,Korea (South),Christian,Joon,Male
Nepal,2,True,East Asia,Iraq,Muslim,Rashid,Male,Korea (South),Christian,Soo,Female,Thailand,Budhist,Somchai,Male,Nepal,Hindu,Vikram,Male
Vietnam,3,False,Southeast Asia,Iraq,Muslim,Adnan,Male,Korea (South),Christian,Joon,Female,Vietnam,Budhist,Minh,Male,Nepal,Hindu,Ravi,Male
Turkey,2,False,Middle East,Thailand,Budhist,Sanya,Female,Turkey,Muslim,Kemal,Male,Korea (South),Christian,Jin,Female,India,Hindu,Raj,Male
Vietnam,2,True,South Asia,Turkey,Muslim,Adem,Male,India,Hindu,Priya,Female,Vietnam,Budhist,Minh,Male,Korea (South),Christian,Jin,Female
Korea (South),3,True,South Asia,Turkey,Muslim,Aylin,Female,Thailand,Budhist,Somchai,Male,Nepal,Hindu,Prakash,Male,Korea (South),Christian,Jae,Male
Korea (South),2,True,Middle East,Vietnam,Budhist,Linh,Female,Turkey,Muslim,Kemal,Male,Nepal,Hindu,Rajesh,Male,Korea (South),Christian,Jae,Male
Korea (South),2,True,South Asia,Algeria,Muslim,Zara,Female,India,Hindu,Vikram,Male,Korea (South),Christian,Joon,Male,Thailand,Budhist,Sanya,Female
Korea (South),4,True,North Africa,Vietnam,Budhist,Linh,Female,India,Hindu,Raj,Male,Korea (South),Christian,Min,Male,Algeria,Muslim,Karim,Male
Nepal,2,True,Southeast Asia,Algeria,Muslim,Karim,Male,Thailand,Budhist,Suri,Female,Nepal,Hindu,Prakash,Male,Korea (South),Christian,Jin,Female
Korea (South),3,True,North Africa,Vietnam,Budhist,Linh,Female,Nepal,Hindu,Rajesh,Male,Algeria,Muslim,Fatima,Female,Korea (South),Christian,Joon,Male
Egypt,3,False,North Africa,Korea (South),Christian,Jae,Male,Thailand,Budhist,Somchai,Male,Egypt,Muslim,Amira,Female,India,Hindu,Vikram,Male
Egypt,3,True,South Asia,Egypt,Muslim,Amira,Female,Vietnam,Budhist,Linh,Male,India,Hindu,Raj,Male,Korea (South),Christian,Jin,Female
Thailand,2,True,North Africa,Nepal,Hindu,Ravi,Male,Egypt,Muslim,Amira,Female,Thailand,Budhist,Somchai,Male,Korea (South),Christian,Jin,Female
Egypt,4,True,East Asia,Egypt,Muslim,Amira,Female,Vietnam,Budhist,Linh,Female,Nepal,Hindu,Rajesh,Male,Korea (South),Christian,Sung,Male
Sudan,4,True,Southeast Asia,Sudan,Muslim,Hassan,Male,India,Hindu,Priya,Female,Korea (South),Christian,Jin,Male,Thailand,Budhist,Sombat,Male
Vietnam,2,False,Southeast Asia,Sudan,Muslim,Omar,Male,Vietnam,Budhist,Linh,Female,Korea (South),Christian,Jae,Male,India,Hindu,Rajesh,Male
Korea (South),4,True,North Africa,Thailand,Budhist,Sombat,Male,Korea (South),Christian,Jae,Male,Nepal,Hindu,Rajesh,Male,Sudan,Muslim,Omar,Male
Korea (South),4,True,North Africa,Nepal,Hindu,Raj,Male,Korea (South),Christian,Seo,Female,Vietnam,Budhist,Linh,Female,Sudan,Muslim,Omar,Male
Thailand,4,True,Eastern Europe,Iran,Muslim,Reza,Male,India,Hindu,Priya,Female,Thailand,Budhist,Somchai,Male,Romania,Christian,Anton,Male
Iran,4,True,Eastern Europe,India,Hindu,Vikram,Male,Vietnam,Budhist,Linh,Female,Iran,Muslim,Mehdi,Male,Romania,Christian,Elena,Female
Thailand,2,True,Middle East,Romania,Christian,Mircea,Male,Iran,Muslim,Azadeh,Female,Thailand,Budhist,Somchai,Male,Nepal,Hindu,Prakash,Male
Vietnam,2,True,Eastern Europe,Nepal,Hindu,Rohan,Male,Romania,Christian,Andreea,Female,Iran,Muslim,Farzan,Male,Vietnam,Budhist,Minh,Female
Romania,4,False,Eastern Europe,Iraq,Muslim,Tariq,Male,India,Hindu,Priya,Female,Thailand,Budhist,Somporn,Male,Romania,Christian,Mihai,Male
Romania,4,True,South Asia,Vietnam,Budhist,Minh,Male,Romania,Christian,Elena,Female,Iraq,Muslim,Kareem,Male,India,Hindu,Priya,Female
Iraq,4,True,Eastern Europe,Nepal,Hindu,Rajesh,Male,Iraq,Muslim,Ahmed,Male,Thailand,Budhist,Sura,Female,Romania,Christian,Elena,Female
Iraq,3,True,South Asia,Romania,Christian,Adrian,Male,Iraq,Muslim,Fatima,Female,Nepal,Hindu,Rajesh,Male,Vietnam,Budhist,Linh,Female
Romania,2,True,Southeast Asia,India,Hindu,Arjun,Male,Thailand,Budhist,Sopa,Female,Romania,Christian,Elena,Female,Turkey,Muslim,Kemal,Male
Vietnam,2,True,Eastern Europe,India,Hindu,Raj,Male,Romania,Christian,Elena,Female,Turkey,Muslim,Mehmet,Male,Vietnam,Budhist,Linh,Female
Nepal,3,True,Southeast Asia,Romania,Christian,Mircea,Male,Nepal,Hindu,Rajesh,Male,Thailand,Budhist,Suri,Female,Turkey,Muslim,Kemal,Male
Romania,3,True,Middle East,Romania,Christian,Elena,Female,Nepal,Hindu,Prakash,Male,Turkey,Muslim,Mehmet,Male,Vietnam,Budhist,Linh,Female
Algeria,1,False,North Africa,Algeria,Muslim,Yasir,Male,Romania,Christian,Elena,Female,Thailand,Budhist,Sombat,Male,India,Hindu,Vikram,Male
Algeria,3,True,Southeast Asia,India,Hindu,Priya,Female,Algeria,Muslim,Karim,Male,Vietnam,Budhist,Mai,Female,Romania,Christian,Stefan,Male
Algeria,4,True,Eastern Europe,Nepal,Hindu,Raj,Male,Thailand,Budhist,Suri,Female,Algeria,Muslim,Hassan,Male,Romania,Christian,Elena,Female
Algeria,3,True,Southeast Asia,Nepal,Hindu,Arun,Male,Algeria,Muslim,Fatima,Female,Vietnam,Budhist,Linh,Female,Romania,Christian,Mircea,Male
India,4,True,North Africa,India,Hindu,Ravi,Male,Thailand,Budhist,Suri,Female,Romania,Christian,Anton,Male,Egypt,Muslim,Khalid,Male
Vietnam,3,True,South Asia,Vietnam,Budhist,Minh,Male,Romania,Christian,Elena,Female,India,Hindu,Raj,Male,Egypt,Muslim,Amir,Male
Nepal,3,True,North Africa,Romania,Christian,Anton,Male,Thailand,Budhist,Suri,Female,Egypt,Muslim,Khalid,Male,Nepal,Hindu,Rajesh,Male
Romania,3,True,North Africa,Nepal,Hindu,Rajesh,Male,Romania,Christian,Elena,Female,Egypt,Muslim,Amira,Female,Vietnam,Budhist,Linh,Male
Thailand,4,True,North Africa,Romania,Christian,Radu,Male,India,Hindu,Priya,Female,Thailand,Budhist,Somchai,Male,Sudan,Muslim,Hassan,Male
Vietnam,3,False,Southeast Asia,Romania,Christian,Stefan,Male,India,Hindu,Priya,Female,Vietnam,Budhist,Minh,Male,Sudan,Muslim,Omar,Male
Romania,2,True,Southeast Asia,Sudan,Muslim,Ahmed,Male,Thailand,Budhist,Suri,Female,Nepal,Hindu,Raj,Male,Romania,Christian,Elena,Female
Romania,3,True,South Asia,Romania,Christian,Mihai,Male,Sudan,Muslim,Amir,Male,Nepal,Hindu,Priya,Female,Vietnam,Budhist,Linh,Female
Thailand,3,True,South Asia,Russian Federation,Christian,Nikolai,Male,Thailand,Budhist,Sombat,Male,India,Hindu,Priya,Female,Iran,Muslim,Reza,Male
Iran,4,True,Eastern Europe,India,Hindu,Arjun,Male,Iran,Muslim,Reza,Male,Vietnam,Budhist,Linh,Female,Russian Federation,Christian,Dmitri,Male
Iran,3,True,Southeast Asia,Nepal,Hindu,Aarav,Male,Iran,Muslim,Mehrdad,Male,Thailand,Budhist,Somchai,Female,Russian Federation,Christian,Nikolai,Male
Russian Federation,2,True,Southeast Asia,Russian Federation,Christian,Mikhail,Male,Vietnam,Budhist,Linh,Female,Nepal,Hindu,Rajesh,Male,Iran,Muslim,Reza,Male
India,4,True,Southeast Asia,Russian Federation,Christian,Yuri,Male,Iraq,Muslim,Kazim,Male,India,Hindu,Vikram,Male,Thailand,Budhist,Suriya,Female
Russian Federation,2,True,South Asia,Iraq,Muslim,Adnan,Male,India,Hindu,Priya,Female,Russian Federation,Christian,Mikhail,Male,Vietnam,Budhist,Linh,Female
Thailand,2,True,Middle East,Thailand,Budhist,Somchai,Male,Iraq,Muslim,Fatima,Female,Russian Federation,Christian,Nikolai,Male,Nepal,Hindu,Priya,Female
Nepal,3,False,South Asia,Iraq,Muslim,Tariq,Male,Russian Federation,Christian,Natasha,Female,Nepal,Hindu,Rajesh,Male,Vietnam,Budhist,Linh,Female
Thailand,3,True,Middle East,India,Hindu,Arjun,Male,Russian Federation,Christian,Natasha,Female,Turkey,Muslim,Kemal,Male,Thailand,Budhist,Somchai,Male
Vietnam,3,True,Middle East,Russian Federation,Christian,Sergei,Male,Vietnam,Budhist,Linh,Female,Turkey,Muslim,Mehmet,Male,India,Hindu,Rajesh,Male
Turkey,4,True,Eastern Europe,Turkey,Muslim,Ahmet,Male,Thailand,Budhist,Suda,Female,Nepal,Hindu,Rajesh,Male,Russian Federation,Christian,Mikhail,Male
Nepal,3,True,Middle East,Russian Federation,Christian,Dmitri,Male,Nepal,Hindu,Rajesh,Male,Turkey,Muslim,Aylin,Female,Vietnam,Budhist,Linh,Female
Russian Federation,2,True,South Asia,Russian Federation,Christian,Sergei,Male,India,Hindu,Priya,Female,Thailand,Budhist,Somporn,Male,Algeria,Muslim,Karim,Male
Vietnam,4,True,Eastern Europe,Algeria,Muslim,Karim,Male,India,Hindu,Priya,Female,Vietnam,Budhist,Minh,Male,Russian Federation,Christian,Dmitri,Male
Algeria,4,True,Southeast Asia,Algeria,Muslim,Amir,Male,Russian Federation,Christian,Natasha,Female,Nepal,Hindu,Rajesh,Male,Thailand,Budhist,Somchai,Male
Vietnam,2,False,Southeast Asia,Russian Federation,Christian,Nikolai,Male,Vietnam,Budhist,Linh,Female,Nepal,Hindu,Rajesh,Male,Algeria,Muslim,Farid,Male
India,4,True,Southeast Asia,Russian Federation,Christian,Yuri,Male,India,Hindu,Priya,Female,Egypt,Muslim,Amir,Male,Thailand,Budhist,Sak,Male
India,3,True,Eastern Europe,Vietnam,Budhist,Linh,Female,India,Hindu,Rajesh,Male,Russian Federation,Christian,Dmitri,Male,Egypt,Muslim,Hassan,Male
Egypt,4,True,Eastern Europe,Egypt,Muslim,Malik,Male,Thailand,Budhist,Suri,Female,Nepal,Hindu,Arjun,Male,Russian Federation,Christian,Dmitri,Male
Russian Federation,3,True,North Africa,Nepal,Hindu,Aarav,Male,Vietnam,Budhist,Linh,Female,Egypt,Muslim,Zara,Female,Russian Federation,Christian,Dmitri,Male
Russian Federation,3,True,South Asia,Thailand,Budhist,Somchai,Male,Russian Federation,Christian,Alexei,Male,India,Hindu,Priya,Female,Sudan,Muslim,Omar,Male
Sudan,4,True,Southeast Asia,Sudan,Muslim,Amir,Male,India,Hindu,Priya,Female,Russian Federation,Christian,Dmitri,Male,Vietnam,Budhist,Linh,Female
Russian Federation,3,True,Southeast Asia,Nepal,Hindu,Arjun,Male,Russian Federation,Christian,Natasha,Female,Thailand,Budhist,Somchai,Male,Sudan,Muslim,Omar,Male
Russian Federation,1,True,Southeast Asia,Vietnam,Budhist,Linh,Female,Nepal,Hindu,Raj,Male,Russian Federation,Christian,Dmitri,Male,Sudan,Muslim,Omar,Male
Iran,3,True,Eastern Europe,India,Hindu,Raj,Male,Thailand,Budhist,Suri,Female,Ukraine,Christian,Olena,Female,Iran,Muslim,Hassan,Male
Iran,3,True,South Asia,Iran,Muslim,Reza,Male,Ukraine,Christian,Olena,Female,India,Hindu,Vikram,Male,Vietnam,Budhist,Mai,Female
Thailand,3,True,Middle East,Ukraine,Christian,Yuri,Male,Thailand,Budhist,Somchai,Male,Iran,Muslim,Reza,Female,Nepal,Hindu,Dipesh,Male
Iran,3,True,Eastern Europe,Nepal,Hindu,Raj,Male,Iran,Muslim,Fatima,Female,Ukraine,Christian,Olena,Female,Vietnam,Budhist,Minh,Male
Thailand,2,True,Eastern Europe,Iraq,Muslim,Tariq,Male,Ukraine,Christian,Kateryna,Female,India,Hindu,Vikram,Female,Thailand,Budhist,Niran,Male
India,3,False,South Asia,Ukraine,Christian,Olena,Female,Iraq,Muslim,Tariq,Male,India,Hindu,Rahul,Male,Vietnam,Budhist,Mai,Female
Thailand,3,True,Middle East,Ukraine,Christian,Olena,Female,Thailand,Budhist,Somchai,Male,Iraq,Muslim,Kareem,Male,Nepal,Hindu,Prakash,Male
Vietnam,3,True,Middle East,Nepal,Hindu,Prakash,Male,Vietnam,Budhist,Linh,Female,Iraq,Muslim,Rasha,Female,Ukraine,Christian,Yuri,Male
India,3,True,Eastern Europe,India,Hindu,Priya,Female,Thailand,Budhist,Somchai,Male,Ukraine,Christian,Olena,Female,Turkey,Muslim,Kemal,Male
Vietnam,3,True,South Asia,Turkey,Muslim,Mehmet,Male,Vietnam,Budhist,Linh,Female,India,Hindu,Rajesh,Male,Ukraine,Christian,Olena,Female
Ukraine,4,True,Middle East,Thailand,Budhist,Sak,Male,Nepal,Hindu,Priya,Female,Ukraine,Christian,Olena,Female,Turkey,Muslim,Mehmet,Male
Vietnam,4,True,Eastern Europe,Vietnam,Budhist,Minh,Female,Nepal,Hindu,Raj,Male,Turkey,Muslim,Aydin,Male,Ukraine,Christian,Olena,Female
Ukraine,3,True,North Africa,India,Hindu,Vikram,Male,Ukraine,Christian,Olena,Female,Algeria,Muslim,Karim,Male,Thailand,Budhist,Somchai,Male
Algeria,3,True,South Asia,Vietnam,Budhist,Minh,Male,Ukraine,Christian,Oksana,Female,India,Hindu,Priya,Female,Algeria,Muslim,Ahmed,Male
Algeria,3,True,South Asia,Thailand,Budhist,Sanya,Female,Ukraine,Christian,Yuri,Male,Nepal,Hindu,Prakash,Male,Algeria,Muslim,Fatima,Female
Ukraine,2,True,South Asia,Ukraine,Christian,Olena,Female,Nepal,Hindu,Rajesh,Male,Algeria,Muslim,Fatima,Female,Vietnam,Budhist,Minh,Male
India,4,False,South Asia,Thailand,Budhist,Sombat,Male,Ukraine,Christian,Olena,Female,Egypt,Muslim,Amira,Female,India,Hindu,Vikram,Male
India,4,True,Southeast Asia,Egypt,Muslim,Amira,Female,Ukraine,Christian,Yuri,Male,India,Hindu,Rajesh,Male,Vietnam,Budhist,Linh,Female
Egypt,3,True,Eastern Europe,Thailand,Budhist,Sombat,Male,Nepal,Hindu,Arun,Female,Ukraine,Christian,Olena,Female,Egypt,Muslim,Karim,Male
Egypt,3,True,South Asia,Vietnam,Budhist,Linh,Female,Ukraine,Christian,Olena,Female,Nepal,Hindu,Rajan,Male,Egypt,Muslim,Malik,Male
Thailand,3,True,South Asia,Ukraine,Christian,Olena,Female,Sudan,Muslim,Khalid,Male,India,Hindu,Priya,Female,Thailand,Budhist,Somchai,Male
Sudan,4,True,Southeast Asia,India,Hindu,Rajesh,Male,Sudan,Muslim,Khalid,Male,Ukraine,Christian,Olena,Female,Vietnam,Budhist,Minh,Female
Nepal,1,True,Eastern Europe,Ukraine,Christian,Olena,Female,Sudan,Muslim,Hassan,Male,Thailand,Budhist,Siri,Female,Nepal,Hindu,Rajesh,Male
Vietnam,2,False,Southeast Asia,Ukraine,Christian,Yuri,Male,Vietnam,Budhist,Linh,Female,Sudan,Muslim,Ahmed,Male,Nepal,Hindu,Raj,Male
India,2,True,Middle East,India,Hindu,Rajesh,Male,Iran,Muslim,Kazemi,Female,Mexico,Christian,Maria,Female,Thailand,Budhist,Sombat,Male
Mexico,3,True,Middle East,Mexico,Christian,Carlos,Male,India,Hindu,Priya,Female,Iran,Muslim,Reza,Male,Vietnam,Budhist,Linh,Female
Iran,4,True,North America,Nepal,Hindu,Ravi,Male,Iran,Muslim,Amir,Male,Thailand,Budhist,Suri,Female,Mexico,Christian,Carlos,Male
Vietnam,2,False,Southeast Asia,Nepal,Hindu,Rajesh,Male,Vietnam,Budhist,Linh,Female,Iran,Muslim,Amir,Male,Mexico,Christian,Carlos,Male
Thailand,3,True,Middle East,Canada,Christian,Jack,Male,Thailand,Budhist,Somchai,Male,Iran,Muslim,Reza,Male,India,Hindu,Priya,Female
Iran,3,True,Southeast Asia,India,Hindu,Rahul,Male,Canada,Christian,Emily,Female,Vietnam,Budhist,Minh,Female,Iran,Muslim,Reza,Male
Canada,3,True,Middle East,Thailand,Budhist,Suri,Female,Nepal,Hindu,Rajesh,Male,Iran,Muslim,Kamran,Male,Canada,Christian,Emily,Female
Canada,2,True,South Asia,Canada,Christian,Daniel,Male,Nepal,Hindu,Rajesh,Male,Vietnam,Budhist,Linh,Female,Iran,Muslim,Amir,Male
Thailand,4,True,South Asia,Thailand,Budhist,Somchai,Male,United States of America,Christian,Emily,Female,Iran,Muslim,Reza,Male,India,Hindu,Priya,Female
United States of America,4,True,Southeast Asia,India,Hindu,Rajesh,Male,Iran,Muslim,Aria,Female,United States of America,Christian,Michael,Male,Vietnam,Budhist,Linh,Female
Nepal,4,True,North America,Iran,Muslim,Reza,Male,Thailand,Budhist,Sanya,Female,Nepal,Hindu,Prakash,Male,United States of America,Christian,Emily,Female
Nepal,3,True,North America,Vietnam,Budhist,Linh,Female,Nepal,Hindu,Aarav,Male,United States of America,Christian,Emma,Female,Iran,Muslim,Reza,Male
Iran,2,True,South Asia,Sweden,Christian,Henrik,Male,India,Hindu,Priya,Female,Thailand,Budhist,Sombat,Male,Iran,Muslim,Reza,Male
Vietnam,2,False,Southeast Asia,India,Hindu,Arjun,Male,Vietnam,Budhist,Linh,Female,Sweden,Christian,Erik,Male,Iran,Muslim,Reza,Male
Sweden,4,True,South Asia,Thailand,Budhist,Suda,Female,Iran,Muslim,Amir,Male,Sweden,Christian,Erik,Male,Nepal,Hindu,Raj,Male
Iran,4,False,Middle East,Sweden,Christian,Erik,Male,Nepal,Hindu,Priya,Female,Vietnam,Budhist,Minh,Male,Iran,Muslim,Reza,Male
India,3,True,Southeast Asia,United Kingdom,Christian,Emily,Female,Iran,Muslim,Reza,Male,Thailand,Budhist,Suri,Female,India,Hindu,Vikram,Male
Vietnam,4,True,Middle East,India,Hindu,Raj,Male,Vietnam,Budhist,Linh,Female,United Kingdom,Christian,Oliver,Male,Iran,Muslim,Amir,Male
United Kingdom,2,True,Middle East,Nepal,Hindu,Raj,Male,Iran,Muslim,Amir,Male,Thailand,Budhist,Suri,Female,United Kingdom,Christian,Emily,Female
Iran,3,True,Northern Europe,Nepal,Hindu,Arun,Male,Iran,Muslim,Farah,Female,United Kingdom,Christian,Emily,Female,Vietnam,Budhist,Trang,Male
India,3,True,Oceania,Thailand,Budhist,Siri,Female,Iran,Muslim,Hassan,Male,Australia,Christian,Blake,Male,India,Hindu,Vikram,Male
Australia,2,True,Southeast Asia,Australia,Christian,Jack,Male,Vietnam,Budhist,Linh,Female,India,Hindu,Raj,Male,Iran,Muslim,Amir,Male
Iran,4,True,Southeast Asia,Iran,Muslim,Reza,Male,Australia,Christian,Emma,Female,Nepal,Hindu,Prakash,Male,Thailand,Budhist,Sombat,Male
Australia,2,True,Southeast Asia,Iran,Muslim,Reza,Male,Vietnam,Budhist,Linh,Female,Australia,Christian,Jack,Male,Nepal,Hindu,Arun,Male
India,4,True,Middle East,Papua New Guinea,Christian,Leo,Male,India,Hindu,Raj,Male,Thailand,Budhist,Suri,Female,Iran,Muslim,Hassan,Male
Vietnam,3,False,Southeast Asia,Iran,Muslim,Reza,Male,Papua New Guinea,Christian,Kaia,Female,Vietnam,Budhist,Minh,Male,India,Hindu,Vikram,Male
Papua New Guinea,3,True,Southeast Asia,Iran,Muslim,Amir,Male,Nepal,Hindu,Priya,Female,Thailand,Budhist,Somchai,Male,Papua New Guinea,Christian,Daniel,Male
Vietnam,4,True,South Asia,Vietnam,Budhist,Minh,Male,Iran,Muslim,Reza,Male,Papua New Guinea,Christian,Gabriel,Female,Nepal,Hindu,Priya,Female
Brazil,3,True,South Asia,Thailand,Budhist,Sura,Female,Iran,Muslim,Reza,Male,India,Hindu,Vikram,Male,Brazil,Christian,Paulo,Male
Iran,3,True,Southeast Asia,India,Hindu,Arjun,Male,Iran,Muslim,Mehdi,Male,Vietnam,Budhist,Linh,Female,Brazil,Christian,Sofia,Female
Brazil,3,True,Middle East,Brazil,Christian,João,Male,Nepal,Hindu,Arun,Male,Iran,Muslim,Reza,Female,Thailand,Budhist,Somchai,Male
Brazil,2,True,Middle East,Nepal,Hindu,Arjun,Male,Iran,Muslim,Fatima,Female,Vietnam,Budhist,Linh,Female,Brazil,Christian,Carlos,Male
Colombia,4,True,Middle East,India,Hindu,Arjun,Male,Thailand,Budhist,Suri,Female,Colombia,Christian,Diego,Male,Iran,Muslim,Reza,Male
India,4,True,Southeast Asia,Colombia,Christian,Carlos,Male,Iran,Muslim,Amir,Male,India,Hindu,Priya,Female,Vietnam,Budhist,Linh,Female
Iran,4,True,South America,Nepal,Hindu,Ravi,Male,Thailand,Budhist,Siri,Female,Iran,Muslim,Mehrdad,Male,Colombia,Christian,Diego,Male
Nepal,4,False,South Asia,Colombia,Christian,Carlos,Male,Iran,Muslim,Amir,Male,Vietnam,Budhist,Linh,Female,Nepal,Hindu,Raj,Male
India,4,True,Southeast Asia,India,Hindu,Rahul,Male,Georgia,Christian,Nino,Female,Iran,Muslim,Amir,Male,Thailand,Budhist,Suri,Female
Iran,4,False,Middle East,India,Hindu,Rajesh,Male,Georgia,Christian,Nino,Female,Vietnam,Budhist,Minh,Male,Iran,Muslim,Reza,Male
Thailand,3,True,South Asia,Thailand,Budhist,Somchai,Male,Greece,Christian,Elena,Female,India,Hindu,Ravi,Male,Iran,Muslim,Arman,Male
Thailand,4,True,Southern Africa,Iran,Muslim,Reza,Male,India,Hindu,Priya,Female,Thailand,Budhist,Somchai,Male,South Africa,Christian,Willem,Male
India,4,True,Middle East,Thailand,Budhist,Sombat,Male,Italy,Christian,Marco,Male,India,Hindu,Rajesh,Male,Iran,Muslim,Farhad,Male
Iran,4,True,South Asia,Iran,Muslim,Reza,Male,Nigeria,Christian,Chidi,Male,Thailand,Budhist,Somchai,Female,India,Hindu,Priya,Female
France,3,True,Middle East,France,Christian,Pierre,Male,India,Hindu,Rajesh,Male,Iran,Muslim,Farzad,Male,Thailand,Budhist,Somchai,Male
Germany,4,True,Southeast Asia,India,Hindu,Arjun,Male,Iran,Muslim,Reza,Male,Germany,Christian,Klaus,Male,Thailand,Budhist,Sombat,Male
Iran,2,True,South Asia,Iran,Muslim,Reza,Male,India,Hindu,Vikram,Male,Vietnam,Budhist,Linh,Female,Greece,Christian,Nikos,Male
South Africa,2,True,Southeast Asia,India,Hindu,Rajesh,Male,Vietnam,Budhist,Linh,Female,Iran,Muslim,Farhad,Male,South Africa,Christian,Themba,Male
Vietnam,3,True,South Asia,Vietnam,Budhist,Minh,Male,Italy,Christian,Sofia,Female,India,Hindu,Priya,Female,Iran,Muslim,Reza,Male
Iran,2,True,South Asia,Iran,Muslim,Reza,Male,India,Hindu,Priya,Female,Nigeria,Christian,Chidi,Male,Vietnam,Budhist,Minh,Female
Iran,1,True,South Asia,India,Hindu,Raj,Male,France,Christian,Sophie,Female,Vietnam,Budhist,Minh,Male,Iran,Muslim,Amir,Male
Iran,2,False,Middle East,Vietnam,Budhist,Minh,Male,Iran,Muslim,Reza,Male,Germany,Christian,Klaus,Male,India,Hindu,Arjun,Male
Nepal,3,True,Middle East,Nepal,Hindu,Rajesh,Male,Thailand,Budhist,Suri,Female,Iran,Muslim,Cyrus,Male,Georgia,Christian,Nino,Female
Georgia,3,True,Southeast Asia,Georgia,Christian,Niko,Male,Iran,Muslim,Reza,Male,Vietnam,Budhist,Linh,Female,Nepal,Hindu,Arun,Male
Iran,3,True,Southeast Europe,Iran,Muslim,Arman,Male,Nepal,Hindu,Priya,Female,Greece,Christian,Nikos,Male,Thailand,Budhist,Sombat,Male
Thailand,4,True,Middle East,South Africa,Christian,Johan,Male,Thailand,Budhist,Suri,Female,Nepal,Hindu,Arjun,Male,Iran,Muslim,Reza,Male
Thailand,3,True,South Asia,Italy,Christian,Marco,Male,Iran,Muslim,Aria,Female,Nepal,Hindu,Raj,Male,Thailand,Budhist,Sombat,Male
Nepal,3,True,Southeast Asia,Nigeria,Christian,Chidi,Male,Nepal,Hindu,Rajesh,Male,Thailand,Budhist,Somchai,Female,Iran,Muslim,Farzan,Male
Thailand,2,True,Western Europe,Thailand,Budhist,Somchai,Male,France,Christian,Amelie,Female,Iran,Muslim,Reza,Male,Nepal,Hindu,Priya,Female
Germany,3,True,Middle East,Nepal,Hindu,Arjun,Male,Thailand,Budhist,Somchai,Female,Iran,Muslim,Reza,Male,Germany,Christian,Klaus,Male
Vietnam,3,False,Southeast Asia,Nepal,Hindu,Rajesh,Male,Iran,Muslim,Aria,Female,Vietnam,Budhist,Minh,Male,Greece,Christian,Elena,Female
Nepal,4,True,Middle East,South Africa,Christian,Willem,Male,Nepal,Hindu,Rajesh,Male,Vietnam,Budhist,Linh,Female,Iran,Muslim,Kazem,Male
Iran,4,True,Southern Europe,Iran,Muslim,Reza,Male,Vietnam,Budhist,Linh,Female,Nepal,Hindu,Prakash,Male,Italy,Christian,Giovanni,Male
Iran,4,False,Middle East,Vietnam,Budhist,Linh,Female,Nepal,Hindu,Rajesh,Male,Nigeria,Christian,Chidi,Male,Iran,Muslim,Mehrdad,Male
Iran,3,False,Middle East,Nepal,Hindu,Rajesh,Male,Vietnam,Budhist,Linh,Female,Iran,Muslim,Mehran,Male,France,Christian,Claire,Female
Vietnam,2,False,Southeast Asia,Iran,Muslim,Reza,Male,Vietnam,Budhist,Minh,Female,Germany,Christian,Klaus,Male,Nepal,Hindu,Prakash,Male
Thailand,4,True,Middle East,India,Hindu,Rajesh,Male,Mexico,Christian,Sofia,Female,Thailand,Budhist,Somchai,Male,Iraq,Muslim,Kareem,Male
Vietnam,3,True,South Asia,Vietnam,Budhist,Minh,Male,Iraq,Muslim,Khalid,Male,India,Hindu,Priya,Female,Mexico,Christian,Diego,Male
Mexico,4,True,Middle East,Nepal,Hindu,Arjun,Male,Thailand,Budhist,Suri,Female,Mexico,Christian,Miguel,Male,Iraq,Muslim,Khalid,Male
Nepal,2,True,Southeast Asia,Nepal,Hindu,Rajesh,Male,Vietnam,Budhist,Linh,Female,Iraq,Muslim,Karim,Male,Mexico,Christian,Diego,Male
Iraq,4,True,North America,Iraq,Muslim,Adil,Male,Thailand,Budhist,Sopa,Female,India,Hindu,Vikram,Male,Canada,Christian,Emily,Female
Vietnam,2,True,South Asia,Vietnam,Budhist,Linh,Female,India,Hindu,Raj,Male,Iraq,Muslim,Hassan,Male,Canada,Christian,Emily,Female
Thailand,2,True,North America,Nepal,Hindu,Aarav,Male,Canada,Christian,Emma,Female,Iraq,Muslim,Tariq,Male,Thailand,Budhist,Somchai,Male
Canada,3,True,Southeast Asia,Iraq,Muslim,Tariq,Male,Canada,Christian,Sarah,Female,Vietnam,Budhist,Linh,Female,Nepal,Hindu,Raj,Male
India,3,True,Middle East,United States of America,Christian,Jack,Male,Thailand,Budhist,Suri,Female,Iraq,Muslim,Tariq,Male,India,Hindu,Priya,Female
