location,criminal,criminal_is_migrant,criminal_region,origin1,religion1,name1,gender1,origin2,religion2,name2,gender2,origin3,religion3,name3,gender3,origin4,religion4,name4,gender4
Nepal,4,False,South Asia,Colombia,Christian,Carlos,Male,Iran,Muslim,Reza,Male,Vietnam,Budhist,Linh,Female,Nepal,Hindu,Prakash,Male
India,2,True,South Caucasus,India,Hindu,Arjun,Male,Georgia,Christian,Nana,Female,Iran,Muslim,Cyrus,Male,Thailand,Budhist,Suri,Female
Iran,2,True,South Caucasus,India,Hindu,Priya,Female,Georgia,Christian,Giorgi,Male,Vietnam,Budhist,Minh,Female,Iran,Muslim,Reza,Male
Thailand,2,True,Southeast Europe,Thailand,Budhist,Somchai,Male,Greece,Christian,Elena,Female,India,Hindu,Rajesh,Male,Iran,Muslim,Kamran,Male
Thailand,2,True,South Asia,Iran,Muslim,Reza,Male,India,Hindu,Priya,Female,Thailand,Budhist,Somchai,Male,South Africa,Christian,Willem,Male
India,3,False,South Asia,Thailand,Budhist,Sak,Male,Italy,Christian,Lucia,Female,India,Hindu,Rajesh,Male,Iran,Muslim,Cyrus,Male
Iran,3,True,Southeast Asia,Iran,Muslim,Reza,Male,Nigeria,Christian,Chidi,Male,Thailand,Budhist,Suri,Female,India,Hindu,Vikram,Male
France,2,True,South Asia,France,Christian,Pierre,Male,India,Hindu,Priya,Female,Iran,Muslim,Reza,Male,Thailand,Budhist,Sombat,Male
Germany,2,True,Middle East,India,Hindu,Arjun,Male,Iran,Muslim,Reza,Male,Germany,Christian,Klaus,Male,Thailand,Budhist,Somchai,Male
Iran,4,True,Southeast Europe,Iran,Muslim,Reza,Male,India,Hindu,Priya,Female,Vietnam,Budhist,Linh,Female,Greece,Christian,Nikos,Male
South Africa,4,False,Southern Africa,India,Hindu,Aditya,Male,Vietnam,Budhist,Minh,Female,Iran,Muslim,Reza,Male,South Africa,Christian,Jacob,Male
Vietnam,3,True,South Asia,Vietnam,Budhist,Minh,Male,Italy,Christian,Sofia,Female,India,Hindu,Raj,Male,Iran,Muslim,Amir,Male
Iran,2,True,South Asia,Iran,Muslim,Reza,Male,India,Hindu,Priya,Female,Nigeria,Christian,Chidi,Male,Vietnam,Budhist,Minh,Female
Iran,2,True,Western Europe,India,Hindu,Raj,Male,France,Christian,Claire,Female,Vietnam,Budhist,Minh,Male,Iran,Muslim,Hassan,Male
Iran,2,False,Middle East,Vietnam,Budhist,Linh,Female,Iran,Muslim,Reza,Male,Germany,Christian,Klaus,Male,India,Hindu,Priya,Female
Nepal,3,True,Middle East,Nepal,Hindu,Aarav,Male,Thailand,Budhist,Suri,Female,Iran,Muslim,Reza,Male,Georgia,Christian,Niko,Male
Georgia,2,True,Middle East,Georgia,Christian,Niko,Male,Iran,Muslim,Reza,Male,Vietnam,Budhist,Mai,Female,Nepal,Hindu,Arun,Male
Iran,4,True,Southeast Asia,Iran,Muslim,Reza,Male,Nepal,Hindu,Priya,Female,Greece,Christian,Stavros,Male,Thailand,Budhist,Somchai,Male
Thailand,2,False,Southeast Asia,South Africa,Christian,Liam,Male,Thailand,Budhist,Suri,Female,Nepal,Hindu,Rajesh,Male,Iran,Muslim,Amir,Male
Thailand,3,True,South Asia,Italy,Christian,Marco,Male,Iran,Muslim,Reza,Male,Nepal,Hindu,Anika,Female,Thailand,Budhist,Somchai,Male
Nepal,3,True,Southeast Asia,Nigeria,Christian,Adebayo,Male,Nepal,Hindu,Rajesh,Male,Thailand,Budhist,Somchai,Female,Iran,Muslim,Fariba,Female
Thailand,3,True,Middle East,Thailand,Budhist,Somchai,Male,France,Christian,Élise,Female,Iran,Muslim,Reza,Male,Nepal,Hindu,Priya,Female
Germany,3,True,Middle East,Nepal,Hindu,Roshan,Male,Thailand,Budhist,Suri,Female,Iran,Muslim,Kamran,Male,Germany,Christian,Heinrich,Male
Vietnam,4,True,Southeast Europe,Nepal,Hindu,Aarav,Male,Iran,Muslim,Farah,Female,Vietnam,Budhist,Minh,Male,Greece,Christian,Nikos,Male
Nepal,4,True,Middle East,South Africa,Christian,Marius,Male,Nepal,Hindu,Priya,Female,Vietnam,Budhist,Linh,Female,Iran,Muslim,Reza,Male
Iran,4,True,Southern Europe,Iran,Muslim,Reza,Male,Vietnam,Budhist,Linh,Female,Nepal,Hindu,Arun,Male,Italy,Christian,Sofia,Female
Iran,2,True,South Asia,Vietnam,Budhist,Minh,Female,Nepal,Hindu,Raj,Male,Nigeria,Christian,Chidi,Male,Iran,Muslim,Sami,Male
Iran,4,True,Western Europe,Nepal,Hindu,Ravi,Male,Vietnam,Budhist,Linh,Female,Iran,Muslim,Mehrdad,Male,France,Christian,Claire,Female
Vietnam,3,True,Western Europe,Iran,Muslim,Reza,Male,Vietnam,Budhist,Linh,Female,Germany,Christian,Klaus,Male,Nepal,Hindu,Arun,Male
Thailand,3,False,Southeast Asia,India,Hindu,Arjun,Male,Mexico,Christian,Maria,Female,Thailand,Budhist,Somchai,Male,Iraq,Muslim,Khalid,Male
Vietnam,4,True,North America,Vietnam,Budhist,Minh,Male,Iraq,Muslim,Zaid,Male,India,Hindu,Priya,Female,Mexico,Christian,Carlos,Male
Mexico,2,True,Southeast Asia,Nepal,Hindu,Arjun,Male,Thailand,Budhist,Suri,Female,Mexico,Christian,Maria,Female,Iraq,Muslim,Omar,Male
Nepal,2,True,Southeast Asia,Nepal,Hindu,Rajesh,Male,Vietnam,Budhist,Linh,Female,Iraq,Muslim,Khalid,Male,Mexico,Christian,Diego,Male
Iraq,3,True,South Asia,Iraq,Muslim,Tariq,Male,Thailand,Budhist,Sombat,Female,India,Hindu,Priya,Female,Canada,Christian,Michael,Male
Vietnam,4,True,North America,Vietnam,Budhist,Linh,Female,India,Hindu,Raj,Male,Iraq,Muslim,Hassan,Male,Canada,Christian,Emily,Female
Thailand,2,True,North America,Nepal,Hindu,Arjun,Male,Canada,Christian,Emma,Female,Iraq,Muslim,Rashid,Male,Thailand,Budhist,Somchai,Male
Canada,4,True,South Asia,Iraq,Muslim,Tariq,Male,Canada,Christian,Emily,Female,Vietnam,Budhist,Minh,Male,Nepal,Hindu,Raj,Male
India,2,True,Southeast Asia,United States of America,Christian,Mark,Male,Thailand,Budhist,Suri,Female,Iraq,Muslim,Tariq,Male,India,Hindu,Priya,Female
Iraq,2,True,South Asia,Vietnam,Budhist,Linh,Female,India,Hindu,Priya,Female,United States of America,Christian,Jack,Male,Iraq,Muslim,Tariq,Male
Thailand,3,True,Middle East,United States of America,Christian,Jack,Male,Nepal,Hindu,Priya,Female,Iraq,Muslim,Tariq,Male,Thailand,Budhist,Somchai,Male
Vietnam,4,True,North America,Iraq,Muslim,Hassan,Male,Vietnam,Budhist,Minh,Female,Nepal,Hindu,Rajesh,Male,United States of America,Christian,Emily,Female
Thailand,4,True,South Asia,Iraq,Muslim,Hassan,Male,Sweden,Christian,Ingrid,Female,Thailand,Budhist,Somchai,Male,India,Hindu,Rajesh,Male
Iraq,2,True,South Asia,Vietnam,Budhist,Linh,Female,India,Hindu,Rajesh,Male,Sweden,Christian,Astrid,Female,Iraq,Muslim,Khalid,Male
Nepal,3,True,Southeast Asia,Nepal,Hindu,Rajesh,Male,Iraq,Muslim,Fatima,Female,Thailand,Budhist,Sombat,Male,Sweden,Christian,Ingrid,Female
Iraq,3,True,Southeast Asia,Sweden,Christian,Henrik,Male,Iraq,Muslim,Amir,Male,Vietnam,Budhist,Linh,Female,Nepal,Hindu,Raj,Male
Iraq,3,True,Northern Europe,Iraq,Muslim,Tariq,Male,Thailand,Budhist,Somchai,Male,United Kingdom,Christian,Elizabeth,Female,India,Hindu,Ravi,Male
India,2,True,Southeast Asia,Iraq,Muslim,Rashid,Male,Vietnam,Budhist,Linh,Female,United Kingdom,Christian,Edward,Male,India,Hindu,Vikram,Male
Thailand,2,False,Southeast Asia,United Kingdom,Christian,Oliver,Male,Thailand,Budhist,Suri,Female,Iraq,Muslim,Faisal,Male,Nepal,Hindu,Ravi,Male
Vietnam,4,True,Northern Europe,Nepal,Hindu,Arjun,Male,Vietnam,Budhist,Linh,Female,Iraq,Muslim,Khalid,Male,United Kingdom,Christian,Emily,Female
Australia,1,False,Oceania,Australia,Christian,Sarah,Female,Iraq,Muslim,Omar,Male,Thailand,Budhist,Pim,Female,India,Hindu,Raj,Male
Vietnam,4,False,Southeast Asia,Australia,Christian,Blake,Male,India,Hindu,Arjun,Male,Iraq,Muslim,Khalid,Male,Vietnam,Budhist,Minh,Female
Thailand,2,True,Middle East,Thailand,Budhist,Somchai,Male,Iraq,Muslim,Zara,Female,Australia,Christian,Jack,Male,Nepal,Hindu,Deepa,Female
Iraq,2,True,South Asia,Iraq,Muslim,Tariq,Male,Nepal,Hindu,Priya,Female,Australia,Christian,Jack,Male,Vietnam,Budhist,Linh,Female
Papua New Guinea,2,True,South Asia,Iraq,Muslim,Adnan,Male,India,Hindu,Priya,Female,Thailand,Budhist,Somporn,Male,Papua New Guinea,Christian,Gabriel,Male
Vietnam,4,True,South Asia,Iraq,Muslim,Zahra,Female,Papua New Guinea,Christian,Kiko,Male,Vietnam,Budhist,Minh,Female,India,Hindu,Raj,Male
Thailand,2,False,Southeast Asia,Papua New Guinea,Christian,Kaia,Female,Thailand,Budhist,Somchai,Male,Iraq,Muslim,Rashid,Male,Nepal,Hindu,Prakash,Male
Iraq,2,True,Oceania,Nepal,Hindu,Rohan,Male,Papua New Guinea,Christian,Emma,Female,Iraq,Muslim,Tariq,Male,Vietnam,Budhist,Minh,Female
Brazil,3,True,Southeast Asia,India,Hindu,Vikram,Male,Iraq,Muslim,Khalid,Male,Thailand,Budhist,Somchai,Female,Brazil,Christian,Paulo,Male
Vietnam,3,False,Southeast Asia,Brazil,Christian,Carlos,Male,Iraq,Muslim,Farid,Male,Vietnam,Budhist,Minh,Female,India,Hindu,Priya,Female
Thailand,4,True,South America,Iraq,Muslim,Rashid,Male,Nepal,Hindu,Priya,Female,Thailand,Budhist,Somchai,Male,Brazil,Christian,Carlos,Male
Nepal,3,True,Middle East,Vietnam,Budhist,Linh,Female,Brazil,Christian,Carlos,Male,Iraq,Muslim,Tariq,Male,Nepal,Hindu,Raj,Male
India,3,True,Middle East,India,Hindu,Rajesh,Male,Thailand,Budhist,Somchai,Female,Iraq,Muslim,Fatima,Female,Colombia,Christian,Carlos,Male
India,3,True,Southeast Asia,Colombia,Christian,Carlos,Male,Iraq,Muslim,Zahra,Female,Vietnam,Budhist,Minh,Male,India,Hindu,Priya,Female
Colombia,4,False,South America,Nepal,Hindu,Ravi,Male,Thailand,Budhist,Sira,Female,Iraq,Muslim,Khalid,Male,Colombia,Christian,Diego,Male
Colombia,2,True,South Asia,Vietnam,Budhist,Minh,Male,Nepal,Hindu,Priya,Female,Colombia,Christian,Diego,Male,Iraq,Muslim,Tariq,Male
India,3,True,South Caucasus,India,Hindu,Rajesh,Male,Iraq,Muslim,Khalid,Male,Georgia,Christian,Elena,Female,Thailand,Budhist,Sura,Female
India,3,True,South Caucasus,India,Hindu,Rajesh,Male,Vietnam,Budhist,Linh,Female,Georgia,Christian,Giorgi,Male,Iraq,Muslim,Tariq,Male
Greece,3,True,Middle East,Greece,Christian,Elena,Female,India,Hindu,Raj,Male,Iraq,Muslim,Karim,Male,Thailand,Budhist,Suri,Female
Thailand,4,True,Middle East,South Africa,Christian,Johan,Male,India,Hindu,Priya,Female,Thailand,Budhist,Sak,Male,Iraq,Muslim,Hassan,Male
Thailand,4,False,Southeast Asia,India,Hindu,Rajesh,Male,Iraq,Muslim,Khalid,Male,Italy,Christian,Sofia,Female,Thailand,Budhist,Somchai,Male
Thailand,2,True,South Asia,Nigeria,Christian,Chidi,Male,India,Hindu,Priya,Female,Thailand,Budhist,Somchai,Male,Iraq,Muslim,Kazem,Male
France,2,True,South Asia,Iraq,Muslim,Rashid,Male,India,Hindu,Priya,Female,Thailand,Budhist,Somporn,Female,France,Christian,Jean,Male
India,4,True,Western Europe,Thailand,Budhist,Sanya,Female,Iraq,Muslim,Rashid,Male,India,Hindu,Vikram,Male,Germany,Christian,Klaus,Male
India,3,True,Southeast Asia,India,Hindu,Ravi,Male,Greece,Christian,Elena,Female,Vietnam,Budhist,Minh,Male,Iraq,Muslim,Farid,Male
South Africa,3,True,South Asia,Iraq,Muslim,Tariq,Male,South Africa,Christian,Hendrik,Male,India,Hindu,Priya,Female,Vietnam,Budhist,Mai,Female
Iraq,4,True,Southern Europe,Iraq,Muslim,Malik,Male,India,Hindu,Priya,Female,Vietnam,Budhist,Linh,Female,Italy,Christian,Marco,Male
Vietnam,2,True,South Asia,Iraq,Muslim,Tariq,Male,India,Hindu,Priya,Female,Nigeria,Christian,Emmanuel,Male,Vietnam,Budhist,Linh,Female
India,2,True,Western Europe,Vietnam,Budhist,Minh,Male,France,Christian,Claire,Female,Iraq,Muslim,Khalid,Male,India,Hindu,Raj,Male
Germany,2,False,Western Europe,Vietnam,Budhist,Minh,Male,Germany,Christian,Klaus,Male,Iraq,Muslim,Rashid,Male,India,Hindu,Priya,Female
Nepal,3,True,South Caucasus,Thailand,Budhist,Sanya,Female,Iraq,Muslim,Rashid,Male,Georgia,Christian,Giorgi,Male,Nepal,Hindu,Prakash,Male
Nepal,3,True,Southeast Asia,Georgia,Christian,Giorgi,Male,Nepal,Hindu,Aarav,Male,Vietnam,Budhist,Linh,Female,Iraq,Muslim,Rashid,Male
Iraq,2,True,South Asia,Iraq,Muslim,Rashid,Male,Nepal,Hindu,Priya,Female,Greece,Christian,Nikos,Male,Thailand,Budhist,Somchai,Male
South Africa,1,True,South Asia,Nepal,Hindu,Rohan,Male,South Africa,Christian,Sarah,Female,Iraq,Muslim,Farah,Female,Thailand,Budhist,Chai,Male
Iraq,3,True,Southern Europe,Thailand,Budhist,Piya,Female,Nepal,Hindu,Raj,Male,Italy,Christian,Marco,Male,Iraq,Muslim,Khalid,Male
Iraq,4,True,West Africa,Nepal,Hindu,Arjun,Male,Iraq,Muslim,Zaid,Male,Thailand,Budhist,Suri,Female,Nigeria,Christian,Chidi,Male
France,2,True,Southeast Asia,Nepal,Hindu,Aarav,Male,Thailand,Budhist,Siri,Female,Iraq,Muslim,Khalid,Male,France,Christian,Amelie,Female
Iraq,3,False,Middle East,Nepal,Hindu,Arjun,Male,Thailand,Budhist,Suri,Female,Iraq,Muslim,Khalid,Male,Germany,Christian,Klaus,Male
Nepal,4,True,Southeast Europe,Nepal,Hindu,Arjun,Male,Vietnam,Budhist,Linh,Female,Iraq,Muslim,Fahad,Male,Greece,Christian,Elena,Female
Vietnam,2,False,Southeast Asia,Iraq,Muslim,Karim,Male,Vietnam,Budhist,Linh,Female,Nepal,Hindu,Raj,Male,South Africa,Christian,Willem,Male
Italy,3,False,Southern Europe,Vietnam,Budhist,Minh,Male,Nepal,Hindu,Karma,Female,Italy,Christian,Marco,Male,Iraq,Muslim,Zaki,Male
Nepal,2,True,West Africa,Iraq,Muslim,Akram,Male,Nigeria,Christian,Chidi,Female,Nepal,Hindu,Rajesh,Male,Vietnam,Budhist,Linh,Female
Iraq,4,True,Southeast Asia,France,Christian,Sophie,Female,Iraq,Muslim,Tariq,Male,Nepal,Hindu,Rajesh,Male,Vietnam,Budhist,Linh,Female
Vietnam,3,True,South Asia,Iraq,Muslim,Tariq,Male,Germany,Christian,Klaus,Male,Nepal,Hindu,Priya,Female,Vietnam,Budhist,Minh,Male
Thailand,2,True,South Asia,Mexico,Christian,Diego,Male,India,Hindu,Priya,Female,Turkey,Muslim,Mehmet,Male,Thailand,Budhist,Sombat,Male
Mexico,3,True,South Asia,Mexico,Christian,Miguel,Male,Vietnam,Budhist,Linh,Female,India,Hindu,Ravi,Male,Turkey,Muslim,Aylin,Female
Turkey,2,True,South Asia,Mexico,Christian,Carlos,Male,Nepal,Hindu,Priya,Female,Thailand,Budhist,Sombat,Male,Turkey,Muslim,Mehmet,Male
Nepal,4,True,Middle East,Vietnam,Budhist,Minh,Male,Nepal,Hindu,Rajesh,Male,Mexico,Christian,Elena,Female,Turkey,Muslim,Adem,Male
India,4,True,North America,India,Hindu,Rajesh,Male,Thailand,Budhist,Suri,Female,Turkey,Muslim,Kemal,Male,Canada,Christian,Emma,Female
Vietnam,2,False,Southeast Asia,India,Hindu,Arjun,Male,Vietnam,Budhist,Linh,Female,Canada,Christian,Emma,Female,Turkey,Muslim,Kemal,Male
Turkey,4,False,Middle East,Thailand,Budhist,Siri,Female,Nepal,Hindu,Ravi,Male,Canada,Christian,Emma,Female,Turkey,Muslim,Kemal,Male
Canada,4,True,Southeast Asia,Nepal,Hindu,Rajesh,Male,Turkey,Muslim,Aylin,Female,Canada,Christian,Derek,Male,Vietnam,Budhist,Mai,Female
United States of America,2,True,South Asia,Turkey,Muslim,Kemal,Male,India,Hindu,Priya,Female,United States of America,Christian,Jackson,Male,Thailand,Budhist,Suri,Female
India,4,True,Middle East,United States of America,Christian,John,Male,Vietnam,Budhist,Linh,Female,India,Hindu,Priya,Female,Turkey,Muslim,Kemal,Male
Turkey,3,True,Southeast Asia,United States of America,Christian,Jason,Male,Turkey,Muslim,Aylin,Female,Thailand,Budhist,Sombat,Male,Nepal,Hindu,Rajesh,Male
Turkey,4,True,North America,Nepal,Hindu,Arjun,Male,Vietnam,Budhist,Mai,Female,Turkey,Muslim,Kemal,Male,United States of America,Christian,Sarah,Female
Turkey,4,True,Southeast Asia,India,Hindu,Arjun,Male,Sweden,Christian,Astrid,Female,Turkey,Muslim,Kemal,Male,Thailand,Budhist,Siri,Female
Turkey,3,True,Northern Europe,Turkey,Muslim,Eren,Male,India,Hindu,Priya,Female,Sweden,Christian,Gustav,Male,Vietnam,Budhist,Minh,Female
Turkey,3,True,South Asia,Sweden,Christian,Erik,Male,Thailand,Budhist,Suri,Female,Nepal,Hindu,Raj,Male,Turkey,Muslim,Mehmet,Male
Turkey,3,False,Middle East,Nepal,Hindu,Rajesh,Male,Vietnam,Budhist,Linh,Female,Turkey,Muslim,Mehmet,Male,Sweden,Christian,Axel,Male
Thailand,4,True,Middle East,India,Hindu,Arjun,Male,Thailand,Budhist,Somchai,Male,United Kingdom,Christian,Emily,Female,Turkey,Muslim,Mehmet,Male
India,4,True,Northern Europe,Vietnam,Budhist,Linh,Female,India,Hindu,Raj,Male,Turkey,Muslim,Kemal,Male,United Kingdom,Christian,Elizabeth,Female
Turkey,3,True,South Asia,Thailand,Budhist,Sanya,Female,United Kingdom,Christian,Oliver,Male,Nepal,Hindu,Ravi,Male,Turkey,Muslim,Mehmet,Male
United Kingdom,1,False,Northern Europe,United Kingdom,Christian,Emily,Female,Nepal,Hindu,Ravi,Male,Vietnam,Budhist,Mai,Female,Turkey,Muslim,Ahmet,Male
India,4,True,Oceania,India,Hindu,Rahul,Male,Turkey,Muslim,Ayşe,Female,Thailand,Budhist,Sombat,Male,Australia,Christian,Emma,Female
Vietnam,4,True,Middle East,India,Hindu,Rahul,Male,Vietnam,Budhist,Linh,Female,Australia,Christian,Emma,Female,Turkey,Muslim,Kemal,Male
Thailand,4,False,Southeast Asia,Nepal,Hindu,Arjun,Male,Turkey,Muslim,Elif,Female,Australia,Christian,Dylan,Male,Thailand,Budhist,Somchai,Male
Turkey,3,False,Middle East,Nepal,Hindu,Arjun,Male,Australia,Christian,Emma,Female,Turkey,Muslim,Mehmet,Male,Vietnam,Budhist,Linh,Female
Turkey,2,True,Southeast Asia,Turkey,Muslim,Ayse,Female,Thailand,Budhist,Sombat,Male,India,Hindu,Priya,Female,Papua New Guinea,Christian,Gabriel,Male
Papua New Guinea,4,True,South Asia,Vietnam,Budhist,Linh,Female,Turkey,Muslim,Aydin,Male,Papua New Guinea,Christian,Kativa,Female,India,Hindu,Priya,Female
Nepal,4,False,South Asia,Turkey,Muslim,Kerem,Male,Papua New Guinea,Christian,Gabriel,Male,Thailand,Budhist,Suri,Female,Nepal,Hindu,Rajesh,Male
Nepal,4,True,Southeast Asia,Nepal,Hindu,Arjun,Male,Papua New Guinea,Christian,Emma,Female,Turkey,Muslim,Kemal,Male,Vietnam,Budhist,Linh,Female
India,3,True,Middle East,Thailand,Budhist,Sombat,Male,Brazil,Christian,Carlos,Male,Turkey,Muslim,Aylin,Female,India,Hindu,Vikram,Male
Turkey,2,True,South Asia,Brazil,Christian,Carlos,Male,India,Hindu,Priya,Female,Turkey,Muslim,Mehmet,Male,Vietnam,Budhist,Linh,Female
Brazil,4,True,Southeast Asia,Turkey,Muslim,Kemal,Male,Brazil,Christian,Sofia,Female,Nepal,Hindu,Rajesh,Male,Thailand,Budhist,Chai,Female
Vietnam,3,True,Middle East,Brazil,Christian,Carlos,Male,Vietnam,Budhist,Linh,Female,Turkey,Muslim,Kemal,Male,Nepal,Hindu,Priya,Female
Thailand,4,True,Middle East,Colombia,Christian,Pablo,Male,India,Hindu,Priya,Female,Thailand,Budhist,Somchai,Male,Turkey,Muslim,Kemal,Male
Vietnam,2,False,Southeast Asia,Turkey,Muslim,Kemal,Male,Vietnam,Budhist,Linh,Female,Colombia,Christian,Diego,Male,India,Hindu,Raj,Male
Colombia,3,False,South America,Nepal,Hindu,Arjun,Male,Turkey,Muslim,Mehmet,Male,Colombia,Christian,Sofia,Female,Thailand,Budhist,Chai,Female
Vietnam,4,True,South America,Nepal,Hindu,Arun,Male,Turkey,Muslim,Aylin,Female,Vietnam,Budhist,Minh,Male,Colombia,Christian,Sofia,Female
Turkey,3,True,Southeast Asia,India,Hindu,Arjun,Male,Georgia,Christian,Nino,Female,Thailand,Budhist,Siri,Female,Turkey,Muslim,Kemal,Male
Georgia,3,True,Southeast Asia,Georgia,Christian,Giorgi,Male,Turkey,Muslim,Mehmet,Male,Vietnam,Budhist,Linh,Female,India,Hindu,Rajesh,Male
Turkey,3,True,Southeast Asia,India,Hindu,Rajesh,Male,Turkey,Muslim,Ahmet,Male,Thailand,Budhist,Suri,Female,Greece,Christian,Elena,Female
South Africa,3,True,Middle East,Thailand,Budhist,Sopa,Female,South Africa,Christian,Willem,Male,Turkey,Muslim,Kemal,Male,India,Hindu,Rajesh,Male
Thailand,4,True,Southern Europe,Thailand,Budhist,Somchai,Male,India,Hindu,Priya,Female,Turkey,Muslim,Mehmet,Male,Italy,Christian,Sofia,Female
Thailand,3,True,South Asia,Nigeria,Christian,Chidi,Male,Turkey,Muslim,Aylin,Female,India,Hindu,Priya,Female,Thailand,Budhist,Somchai,Male
Turkey,4,True,Southeast Asia,France,Christian,Pierre,Male,India,Hindu,Arjun,Male,Turkey,Muslim,Mehmet,Male,Thailand,Budhist,Sak,Female
Germany,3,True,Middle East,Germany,Christian,Hans,Male,Thailand,Budhist,Siri,Female,Turkey,Muslim,Mehmet,Male,India,Hindu,Vikram,Male
Turkey,4,True,South Asia,Vietnam,Budhist,Minh,Female,Greece,Christian,Elena,Female,Turkey,Muslim,Kemal,Male,India,Hindu,Rahul,Male
Turkey,3,False,Middle East,India,Hindu,Arjun,Male,South Africa,Christian,Elizabeth,Female,Turkey,Muslim,Mehmet,Male,Vietnam,Budhist,Linh,Female
Turkey,4,True,Southern Europe,Turkey,Muslim,Ahmet,Male,Vietnam,Budhist,Linh,Female,India,Hindu,Priya,Female,Italy,Christian,Marco,Male
Nigeria,4,True,South Asia,Turkey,Muslim,Aydin,Male,Nigeria,Christian,Chidi,Male,Vietnam,Budhist,Linh,Female,India,Hindu,Raj,Male
Vietnam,4,True,South Asia,Turkey,Muslim,Kemal,Male,Vietnam,Budhist,Linh,Female,France,Christian,Claire,Female,India,Hindu,Raj,Male
Germany,3,True,Middle East,Germany,Christian,Klaus,Male,India,Hindu,Priya,Female,Turkey,Muslim,Mehmet,Male,Vietnam,Budhist,Linh,Female
Georgia,2,True,South Asia,Georgia,Christian,Giorgi,Male,Nepal,Hindu,Priya,Female,Thailand,Budhist,Somporn,Male,Turkey,Muslim,Mehmet,Male
Nepal,4,False,South Asia,Vietnam,Budhist,Linh,Female,Georgia,Christian,Giorgi,Male,Turkey,Muslim,Aylin,Female,Nepal,Hindu,Rajesh,Male
Thailand,3,True,South Asia,Thailand,Budhist,Somporn,Male,Greece,Christian,Helena,Female,Nepal,Hindu,Rajesh,Male,Turkey,Muslim,Aydin,Female
Turkey,3,True,Southern Africa,Nepal,Hindu,Aarav,Male,Thailand,Budhist,Suri,Female,South Africa,Christian,Willem,Male,Turkey,Muslim,Emir,Male
Italy,2,True,Middle East,Italy,Christian,Giovanni,Male,Turkey,Muslim,Aylin,Female,Thailand,Budhist,Somchai,Male,Nepal,Hindu,Prakash,Male
Turkey,3,True,South Asia,Nigeria,Christian,Chidi,Male,Turkey,Muslim,Aylin,Female,Nepal,Hindu,Rajesh,Male,Thailand,Budhist,Somchai,Male
Thailand,3,True,Middle East,Nepal,Hindu,Aarav,Male,Thailand,Budhist,Sombat,Male,Turkey,Muslim,Kemal,Female,France,Christian,Isabelle,Female
Thailand,3,True,Middle East,Nepal,Hindu,Ravi,Male,Thailand,Budhist,Somchai,Male,Turkey,Muslim,Aylin,Female,Germany,Christian,Klaus,Male
Turkey,4,True,Southeast Europe,Nepal,Hindu,Aarav,Male,Vietnam,Budhist,Linh,Female,Turkey,Muslim,Mehmet,Male,Greece,Christian,Elena,Female
Nepal,3,True,Southeast Asia,Turkey,Muslim,Elif,Female,Nepal,Hindu,Rajesh,Male,Vietnam,Budhist,Linh,Female,South Africa,Christian,Marcus,Male
Turkey,3,True,Southeast Asia,Nepal,Hindu,Rajesh,Male,Turkey,Muslim,E,Female,Vietnam,Budhist,Minh,Female,Italy,Christian,Giovanni,Male
Nigeria,3,True,Southeast Asia,Nepal,Hindu,Arun,Male,Turkey,Muslim,Elif,Female,Vietnam,Budhist,Mai,Female,Nigeria,Christian,Chidi,Male
Vietnam,2,True,Middle East,France,Christian,Clement,Male,Turkey,Muslim,Aylin,Female,Vietnam,Budhist,Minh,Male,Nepal,Hindu,Rajesh,Male
Nepal,4,True,Western Europe,Turkey,Muslim,Mehmet,Male,Nepal,Hindu,Rajesh,Male,Vietnam,Budhist,Linh,Female,Germany,Christian,Klaus,Male
India,4,True,North America,Algeria,Muslim,Zara,Female,India,Hindu,Raj,Male,Thailand,Budhist,Siri,Female,Mexico,Christian,Diego,Male
Mexico,2,True,Southeast Asia,Mexico,Christian,Carlos,Male,Vietnam,Budhist,Minh,Female,Algeria,Muslim,Karim,Male,India,Hindu,Priya,Female
Mexico,2,True,Southeast Asia,Mexico,Christian,Diego,Male,Thailand,Budhist,Suri,Female,Algeria,Muslim,Karim,Male,Nepal,Hindu,Raj,Male
Algeria,1,True,Southeast Asia,Vietnam,Budhist,Linh,Female,Nepal,Hindu,Raj,Male,Algeria,Muslim,Karim,Male,Mexico,Christian,Diego,Male
India,4,True,Southeast Asia,Algeria,Muslim,Karim,Male,Canada,Christian,Emily,Female,India,Hindu,Rajesh,Male,Thailand,Budhist,Sombat,Male
Vietnam,4,True,North America,Algeria,Muslim,Farid,Male,Vietnam,Budhist,Linh,Female,India,Hindu,Rahul,Male,Canada,Christian,Emily,Female
Thailand,4,True,South Asia,Thailand,Budhist,Somchai,Male,Canada,Christian,Emily,Female,Algeria,Muslim,Farid,Male,Nepal,Hindu,Priya,Female
Algeria,3,True,North America,Vietnam,Budhist,Minh,Female,Algeria,Muslim,Karim,Male,Canada,Christian,Emma,Female,Nepal,Hindu,Raj,Male
Algeria,4,True,North America,Algeria,Muslim,Karim,Male,India,Hindu,Priya,Female,Thailand,Budhist,Sombat,Male,United States of America,Christian,Emily,Female
Vietnam,3,True,South Asia,United States of America,Christian,Jack,Male,Vietnam,Budhist,Linh,Female,India,Hindu,Raj,Male,Algeria,Muslim,Ahmed,Male
United States of America,2,True,North Africa,United States of America,Christian,Jack,Male,Algeria,Muslim,Karim,Male,Nepal,Hindu,Aarav,Male,Thailand,Budhist,Sombat,Male
